round,beta_used,J_used,beta_best,J_best
0,6.458478121563971e-05,749270809.9534354,0.000292352867647942,1214234392.8388984
50,0.0012499832829032974,7806542.75772965,0.00821565630154228,14862954.944230119
100,0.004001397826006449,698860.5187149644,0.004538468762131187,708013.6059752973
150,0.0017102369727937028,162250.99088269472,0.054188138158203406,204160.80350538398
200,0.005291616801997917,38277.201420366764,0.06947735591579347,58872.85457019451
250,0.00989513577248696,69325.32845413685,0.036290686700663,90722.15395209062
300,0.009936961569873247,27226.383596479893,0.004288236098018159,35178.65237575708
350,0.006780368218219753,22992.171602129936,0.0024515791582788854,31895.496874424145
400,0.006912000571241739,19904.24196755886,0.003594780785609826,23761.63271123423
450,0.015596593103907227,2710.7931175231934,0.004572362229030595,8592.065127809525
500,0.0229831812131757,17826.489816963673,0.009147915020056718,20698.11056850539
550,0.01717346942017697,9960.048444986343,0.007540734296613422,12350.12870236098
600,0.009457312626208251,10735.962677955627,0.021315284113126033,12718.31288478614
650,0.02713227730212168,5672.546384751797,0.020883167697826412,12097.934332420895
700,0.011755893624838585,3723.749156534672,0.08286447972895017,6451.9412754313735
750,0.016246849757643733,11236.28265607357,0.013151112533519015,11428.043360592068
800,0.04844825502686494,13767.084069252014,0.05355693312670694,14082.590930770906
850,0.016310883946697406,1756.5477166175842,0.010798870454508868,3115.5747566385894
