round,beta_used,J_used,beta_best,J_best
0,6.299185359079617e-05,752285722.1691637,0.00028901362463888995,1218247944.5656443
50,0.0016279176219879267,3401348.3481886387,0.00950859932692846,6060386.38917354
100,0.003249490143497365,926712.5278692842,0.006330365483518607,1223053.0289297667
150,0.005273751413905405,533810.4330240488,0.014465290554791012,848789.9204303111
200,0.006635424852353317,83933.7420860529,0.0038531650847486573,119166.09824174587
250,0.010316709354090776,225442.94156187773,0.016587534785041918,271475.33970695175
300,0.01011221251616748,78809.01360189915,0.008437765889536071,82481.3308920867
350,0.006288268888790523,25902.12409734726,0.003162102180891415,34661.894200571485
400,0.015130568878617032,25168.273987591267,0.007692677514160786,37426.48113805876
450,0.015346747871995676,13972.452766120434,0.010966664785159787,40162.088664299015
500,0.01184328612903099,7036.337296307087,0.005800064578335706,8557.400688273547
550,0.007521416608187593,12445.190629124641,0.004285068817149521,13014.98498361053
600,0.024180752848205877,54253.08396089077,0.03183387583021327,58592.47679478547
650,0.009115059984260418,5926.816462218761,0.0040766961758299585,8027.622309135335
700,0.021629451110355705,12435.487960577011,0.037276559202942774,14225.070877660652
750,0.02108318556586138,4093.9713505506516,0.006711743904257798,9840.667723488967
800,0.013884275922653193,4727.666252911091,0.005852562440188305,6057.640288546029
850,0.020713229257813333,7030.456285119057,0.03053231588383303,8803.322338329002
900,0.01886232983844354,4151.703067839146,0.007496730769085613,6769.297605581623
950,0.03237328944283811,13859.69397675991,0.031702523817872245,14002.013496439055
