round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum
0,445848786.69036275,0.00022151585364569502,226621062.2543506,81652330.71705185,0.5000003942666656,352951281.08612466,ok,453242124.508415
1,354858422.28157735,0.00031350488076166514,159895335.78661484,40752583.673762456,0.5000000108114993,285098899.0185988,ok,319790671.5732297
2,284575453.36254615,0.0003821614430712582,132108703.67788556,17246966.6863341,0.5000000017756888,222832842.99122816,ok,264217407.3557711
3,222031530.12978145,0.000426981065166002,115407141.73676018,16869095.318304222,0.5000000000198772,168545233.08901876,ok,230814283.47337487
4,168302444.10766673,0.00047931192622363637,100959072.84373596,16698325.033905441,0.5000000000029867,121997488.94402345,ok,201918145.68747193
5,121882768.9810375,0.0005593813846816956,84685062.23535427,16528301.233968934,0.5000000000123583,83672313.17101029,ok,169370124.47070852
6,83851621.55419289,0.0006781641047522493,66118732.07518169,14922464.09707681,0.5000000000125586,54522871.540228285,ok,132237464.15036339
7,53941851.07527316,0.0008334701527730803,48662461.78513597,12657308.266304193,0.5000000001020073,32774947.245608438,ok,97324923.57027194
8,32541469.135274492,0.001140821839109597,36227833.03012203,12617423.133550256,0.500000000002265,17581908.403547566,ok,72455666.06024404
9,17837214.367767192,0.0017245372121501936,24784433.972302213,13733697.02665756,0.451161000643068,9450886.844280256,ok,49568867.94457421
10,9682873.838418014,0.002357873144195563,15667370.909063544,16217654.372350013,0.2415172155810543,6844918.990343535,ok,31334741.818107955
11,6925474.6122584045,0.0032264632140997034,12313588.124046499,22640417.053095948,0.13596909561304532,5669774.031524802,ok,24627176.248092994
12,5725704.215129602,0.0036796498660374923,984992.4574235313,914465.0837301654,0.2692810460858932,5526774.365638309,ok,1969984.9148470624
13,5528237.998579183,0.003724573588164749,1253896.5265793363,1025315.2610551603,0.3057343858534157,5240718.535221084,ok,2507793.0531586725
14,5255357.340909371,0.004522139303539033,1000357.8205434538,160206.13740333164,0.5000068117183512,4795224.242119273,ok,2000715.6410869071
15,4782714.432013837,0.0049385793094939255,868304.2092821519,82448.82532794403,0.5000002236428277,4369174.357953831,ok,1736608.4185633422
16,4349355.8223169055,0.005065393887411779,783367.1691853893,87296.81173561096,0.5000000062403707,3979496.4363143765,ok,1566734.3383707784
17,3989475.842933535,0.005454342066448528,770067.5642822653,309104.30585725926,0.5000000020860113,3681718.136295143,ok,1540135.1285645305
18,3698013.1477206643,0.006700646867368658,559117.6127340435,115744.21334827736,0.5000000003568095,3447390.394532512,ok,1118235.2254680665
19,3425845.307421996,0.00694927745745892,475106.421990999,56897.104097348165,0.5000000412083794,3202516.3552171052,ok,950212.8439819978
20,3200860.5255140313,0.00699343170165639,526268.2876506357,61522.74665561008,0.5000000893615582,2953107.026822231,ok,1052536.5753012714
21,2956005.06436883,0.007275077479894228,469196.6024564251,51177.13701807357,0.5000000780968796,2734201.0147491205,ok,938393.2049128502
22,2738016.0687231426,0.008747105511976721,453739.57232878887,66982.11372892796,0.500000000000048,2527891.8109909617,ok,907479.1446571929
23,2522599.6910184147,0.008910576915539299,402673.6273110734,87094.41565718653,0.5000000073085615,2343036.4789707446,ok,805347.2546217768
24,2324701.964015805,0.010097165972075547,370346.34532105044,153166.5102494377,0.5000000018234875,2177820.4185216147,ok,740692.6906421009
25,2179660.1821147506,0.008618637958003057,404737.57261353184,415225.5781635408,0.2436853567665585,2105688.7172803814,ok,809475.1452270503
26,2106507.461220459,0.010911189905142877,330652.9287256206,98133.74013442856,0.5000000000693274,1965714.431875136,ok,661305.857450956
27,1957721.5892236228,0.011356838494261057,344022.19025401934,175362.14627614638,0.4904453406271051,1831178.5290118114,ok,688044.3805080387
28,1828181.6742543762,0.01173368708188286,378890.0221173979,842109.9529494983,0.11248234888755676,1796217.8445110088,ok,757780.0442344156
29,1785075.4141377488,0.012445217385353098,215636.6468065026,84375.63855916214,0.5000000640199417,1698350.9919709663,ok,431273.2936130052
30,1686019.8150292195,0.01701173166220609,246472.59483042295,142100.2173611798,0.43362459151620647,1605862.3813392583,ok,492945.1896606657
31,1607930.9789597737,0.01384997458828813,237410.0399926857,309281.4777805029,0.19190450855351227,1573760.936171924,ok,474820.0799850909
32,1577074.2740433568,0.013529148284636312,254186.96601131812,143439.57642095856,0.44302097850830274,1492616.6552385637,ok,508373.9320226362
33,1489868.0202952651,0.016309081073763384,256706.7282139911,163942.75899509114,0.39145786277403927,1414500.6199054911,ok,513413.4564277705
34,1424711.8821069268,0.01404172136497469,239394.9709767553,542074.1001479389,0.1104069401726726,1404888.7324282248,ok,478789.941953297
35,1405011.7557424856,0.019924275835650918,161000.99460315448,43494.502991660076,0.5000000000000047,1335384.8841888227,ok,322001.98920618737
36,1340324.33829876,0.022744250374542915,175223.30859863837,287352.1798306466,0.15244647587318433,1320290.2063837335,ok,350446.6171971016
