round,beta_used,J_used,beta_best,J_best
0,0.00017218420611691166,140967244.7273159,0.00029179937722124906,145678035.4296531
50,0.04300832621927988,9191.506765306462,0.025436914327367947,15398.953792593102
100,0.14026557505151346,505.3780517311534,0.053574764620875126,2228.2467580655693
150,0.21622763262047037,72.4526649696054,0.11075560109569281,102.11628532056599
200,0.30542880459892924,205.76212244352791,0.16558008105804387,599.7433665047057
250,0.40355030703432554,38.98127691686386,0.10215721327105089,291.0586115250672
300,0.5060130043555242,13.490997098037042,0.26185946673120575,183.16407512905627
350,0.5385134558983683,9.640682254685089,0.25295006345750776,16.840173707764688
400,1.1482486678735149,13.161553129961248,0.3982548503868975,23.058974526311143
450,0.7547552843194606,7.32217474054778,0.41801233098205176,43.525030359753266
500,1.6442502705840318,2.7008950989111327,0.7896306977666233,37.506014217443635
550,1.8719588652912913,0.3088747301953845,0.9023318008966892,0.9000562861281325
