round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
0,447616388.0,0.00014543329816728734,225451601.00010622,79717509.93092047,1.0000233694461431,301880754.20341295,ok,450903202.0,-0.19929448205401634
1,303084492.0,0.00024255660132475694,137126942.0,17515824.83465736,1.0000000157256217,183473373.22914544,ok,274253884.0,-0.09722636099121074
2,183717206.0,0.00028428365454826615,104402251.00004822,21978231.99776342,1.0000000142558203,101293186.13601094,ok,208804502.0,-0.011251517045189896
3,101348396.0,0.0003631567041408696,81980406.00000001,21011144.682866827,1.0000013993621324,40379078.76703265,ok,163960812.0,-0.03310036627753998
4,40068185.0,0.0006061677341563128,45355308.000023745,19997821.300613895,1.0000014552336507,14710690.50106705,ok,90710616.0,0.016140000578503066
5,14483406.0,0.0007502385248426364,36552501.50001833,77163588.60086699,0.23685071004854508,10154663.032835074,ok,73105003.0,-0.07418710664474482
6,10142077.0,0.0013560049059197236,19736292.000000004,44748701.711368896,0.2205236268897806,7965917.653402118,ok,39472584.0,-0.040033029321576485
7,8043069.0,0.001282170171880611,19570467.5,82536075.15707377,0.11855705194822745,6882960.533975702,ok,39140935.0,-0.04506000284679601
8,6861383.0,0.0017829057811948718,4441775.0,2274954.1136114933,0.9762339761984639,4693277.165185533,ok,8883550.0,-0.04615979122872771
9,4675409.0,0.0019764687712293476,4464873.500002345,7024440.756608462,0.3178098908302327,3965918.520196728,ok,8929747.0,-0.09011749228640653
10,3978645.0,0.002957288127158922,2382929.5000009635,2583959.746888079,0.4611003524475911,3429260.1838458967,ok,4765859.0,-0.07094172899299611
11,3465801.0,0.00210325442250564,3720103.0,12574182.375099044,0.14792623842354194,3190650.578330933,ok,7440206.0,-0.06347261692070472
12,3175197.0,0.0036868651274866143,2337154.5,2295575.3027534885,0.5090563784156064,2580325.2972161314,ok,4674309.0,-0.06327069962356191
13,2593013.0,0.002639694875617779,3360747.500000003,10435423.576168543,0.1610259265218025,2322429.260003334,ok,6721495.0,-0.0646194208383224
14,2356204.0,0.004284374937015722,1963154.0000009988,1607447.0673538363,0.6106434357532917,1756810.4482632864,ok,3926308.0,-0.06556071380541084
