round,beta_used,J_used,beta_best,J_best
0,0.0005565963763194699,133413305.38495487,0.0030179245266349847,140284531.94670555
50,0.004217484007514612,279610.0548029691,0.07011660649708215,362791.2648436501
100,0.004714874858245076,134336.85110239312,0.11083859623165575,165498.61550627355
150,0.011965537810153496,35793.48056612909,0.0055922988721706915,38654.570046791334
200,0.03670811800849681,27608.43325957656,0.01614553080217934,62634.00400283192
250,0.036477836744662546,21440.19375979528,0.016139630583211027,43056.016301746866
300,0.04229126684366556,6200.994202321395,0.012317492642563922,14227.706227194927
350,0.05662352303106726,5263.102992007509,0.018957452774224604,32943.987795618625
400,0.1006847292988756,39056.15478696674,0.06529275549056018,57020.64209450701
450,0.026672218828811486,7464.504484344274,0.10756930678169961,7885.277342263811
500,0.12271342041336585,32210.602914087474,0.08804820655896663,42751.6308421773
550,0.10013336503244265,4318.710126278922,0.026849344857255843,14875.105080713804
600,0.16223358777174945,14374.589027592912,0.12129680797297088,24272.573254780393
650,0.03951538060594215,2839.9100735317916,0.019030290934293224,2938.383978700456
700,0.06749379437745458,1764.1904289498925,0.021874720500979307,2150.5505273024864
750,0.048304610352956245,2252.7511830013245,0.35123449370947696,2392.710480556912
800,0.12808301773976666,564.1642576698214,0.024546064249933698,1980.3860300323474
850,0.13296863361977793,1125.8500281032175,0.042422004863484214,3005.4879684682246
900,0.11993804743063287,3577.899287344888,0.030138698680534055,6661.481118721569
950,0.17834153732699953,1199.439313603565,0.03342550933286212,5778.155412208477
1000,0.23088121093806485,936.6445982437581,0.053735674137645566,5830.442857694869
1050,0.07203559654452846,593.4246104303747,0.0509316917494693,667.0108572133042
1100,0.24224880403953172,7538.254032492638,0.12006359022708618,13825.576566717358
1150,0.18264562855467195,792.3259562328458,0.03365769382504243,2650.9405848828746
1200,0.2672851161383605,5962.799545392394,0.13397935735509753,12389.420922503914
1250,0.09967289574039107,438.267643827945,0.054591374314260664,517.4521139248911
1300,0.27488943080825745,2045.2028593141586,0.1247066224085088,7301.732888636455
1350,0.277434867981653,604.723986858502,0.057501586181001235,4190.23865627201
1400,0.11138946836417812,381.6847025677562,0.04523873267365689,511.49267573996985
1450,0.31835414316656735,5675.299392616376,0.1746848791889776,10293.987784205588
1500,0.19643445664670148,237.28683275729418,0.0728045168361779,449.6986499014765
1550,0.2386533833278249,362.4185431115329,0.06224839955594731,1455.9669240473927
1600,0.1597542601540036,202.21864736266434,0.06591709446279467,272.3590005799565
1650,0.30638876560287687,660.2769095953554,0.07715450997945895,3196.895163722872
1700,0.20269952141210232,188.57442430779338,0.07095665571656264,341.8761749072361
1750,0.25026211435486184,966.8131130691618,0.05054738661919538,2111.0104357346213
1800,0.3320257851029299,192.44410906732082,0.0738080647072658,2029.29076803336
1850,0.37687502660869077,538.2386313024908,0.11965376783114516,2878.621949822
1900,0.40109452784934835,861.6444081421942,0.10645175900173048,4697.137519582716
1950,0.3484810184708579,247.51647978276014,0.07063787474911404,2245.048195120331
2000,0.31889475239217935,154.26489783637226,0.07717620983320397,730.3352460633938
2050,0.3719660436437887,160.72869181632996,0.12417269740009682,864.1941054648383
2100,0.4050074088809519,608.9207086265087,0.1314212895023741,3993.6816147416002
2150,0.4472418919795054,339.70558736100793,0.12774476203818128,2279.168012630521
2200,0.3898593167669728,172.01423217356205,0.11060191657195961,874.8930712775181
2250,0.07792020821719624,454.55452949367464,0.056785545105133804,477.701916674715
2300,0.10488451628641013,289.9805648699403,0.06892648025752297,304.112785586608
2350,0.4474288621080425,1097.2259505856782,0.17081226311146458,3746.3603070075724
2400,0.42823028119941686,176.58709734492004,0.11934003366057942,700.5223722110724
2450,0.4531859833198245,303.54051063396037,0.14112162361973152,2042.1691877584647
2500,0.14816399766567825,1362.9706485047936,0.09413277675265606,1387.7097899661885
2550,0.30448036335621886,202.2932771295309,0.07869042764305581,397.6114474660806
2600,0.5256467639722711,934.991855520755,0.23558036846584485,3199.890786254925
2650,0.4285940457012422,86.90647380053997,0.12754826773216743,549.6965943317254
