round,beta_used,J_used,beta_best,J_best
0,4.858811139795484e-05,753042214.8985996,0.000584705735295884,1214940709.4705932
50,0.0009062185744758752,7566827.406283736,0.008453161837023769,14498625.494698923
100,0.0026911730290337175,574294.1477279663,0.008899584198230868,629655.6888625138
150,0.004350102451785343,262535.7948061824,0.004731578364788569,262160.02449746744
200,0.00408465430178072,57903.48481810093,0.02026442812613811,62340.783320765244
250,0.00710677751312762,83039.91936779022,0.004878246490453686,126763.5380744862
300,0.0064552266449923144,23560.80723053217,0.003985904440565193,26558.773057389648
350,0.008306454983387515,49506.91099309921,0.0068031285980266224,58144.210196427135
400,0.010621240727875307,22331.76485657692,0.006293009525409324,29200.183685594508
450,0.006613505019857032,20133.46854197979,0.006167222638980544,20190.7158978522
500,0.012010843767801184,11762.299229681492,0.006723519501222337,13270.512408277586
550,0.010394561669040413,22411.987113773823,0.01101449764983759,22281.932459643445
600,0.005951559304179551,5754.279385566711,0.013983200475816355,6795.153876961681
650,0.01033970542772296,3567.315402030945,0.06682583412576032,4697.668701903651
700,0.02441318810932044,17737.81232780218,0.017179146843371237,15438.17221219169
750,0.01951930341226901,36156.46689492464,0.015493839708690763,35263.25432971975
800,0.01813527945922636,2737.3866198062897,0.01336236167376671,3030.0208426041763
850,0.01533191895997054,3786.7019073963165,0.012131687589991806,3873.3508101119987
