round,beta_used,J_used,beta_best,J_best
0,0.00022577301360985686,91659833.90932989,0.00029179937722124906,111744520.799157
50,0.04903340202481832,5128.510184523417,0.02216287739684377,12336.98265982006
100,0.030213494814180536,618.8082463406026,0.3855233305657368,682.0152306669984
150,0.20895028227506088,2240.3315199883655,0.13503801906615417,2413.704070626027
200,0.3258032611968616,241.84166930790525,0.10325449697631923,657.1767580898993
250,0.16844654719968283,26.31997645611409,0.11419570495404473,28.763641588194588
300,0.551444901887124,41.90617045707768,0.19885222842446698,135.09213310504214
350,0.4141114794284149,4.463169582770206,0.1541271344699578,9.761052373424196
400,0.9340225151902405,6.5823851732420735,0.1706745670085934,47.6475186935177
450,0.6304895915787011,4.0598601515521295,0.3754002138425612,4.908595133427257
