round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
0,5045593993.881101,3.984739634980554e-05,958081288.359744,155238924.58575282,1.0000563869587689,4242715114.212266,ok,1916162576.719488,0.029088902343555656
1,4239192116.553449,5.726171145399981e-05,657092026.8068477,123151220.14806287,1.0001059761412447,3705207777.382527,ok,1314184053.6128962,0.04779607195394675
2,3707676459.1236773,8.809191227728909e-05,417097501.86574286,102672795.62218805,1.000022112793077,3393247070.5041437,ok,834195003.7309647,0.07120409508472214
3,3389999762.540493,0.00015904012725320452,224558040.1501403,60127055.38135334,1.0000011457790712,3225568658.2625256,ok,449116080.30001307,0.10370056613120049
4,3225459087.461817,0.00020632259683750552,165843907.50912,33651861.72759826,1.0000000000208273,3093267041.6782427,ok,331687815.0180979,0.15313321928588008
5,3093629301.634095,0.00017739066062022287,194755238.34607178,21708538.115865342,1.0000000115551868,2920582599.655148,ok,389510476.6919295,0.20429453250176977
6,2921236428.7582436,0.00018476110649670965,178154123.37209275,18784520.553923704,1.0000000000483087,2761866825.933283,ok,356308246.7440375,0.2831406774748637
7,2762526069.9083815,0.00017064556253552964,195759311.4268093,11164619.77249139,1.0000000065344772,2577931377.1207886,ok,391518622.8536186,0.3460164426495025
8,2578678425.006687,0.0001714476096254581,186696376.93896127,8547345.651916126,1.000000000013452,2400529393.7173605,ok,373392753.87776476,0.4335775874762815
9,2400315316.2057147,0.00016894675538129306,189339574.22434932,6100621.303216392,1.0000000000651692,2217076363.2730374,ok,378679148.4486984,0.5027947009067604
10,2215005062.377577,0.00017005092570213806,184125453.99950516,6355743.010594427,1.0000000023948492,2037235350.9781556,ok,368250907.99901026,0.5749299252012028
11,2036751713.5889578,0.00016962076385148997,182754672.14965034,6788419.129836587,1.0000000001334626,1860785460.546565,ok,365509344.2993007,0.640294721677126
12,1860114657.4254057,0.0001743366845916026,175974868.79466686,6769413.713677183,1.0000000000472777,1690909202.3367364,ok,351949737.58933365,0.7030410898132988
13,1691773774.0394084,0.00017802478080742212,169281087.07768625,7224772.46668267,1.0000000222083933,1529717455.989845,ok,338562174.1553658,0.7681139899678362
14,1529734573.5400302,0.00019008871890752188,157371692.0091309,7034612.241888975,1.000000001786837,1379397493.51673,ok,314743384.0181329,0.8259761410883861
15,1379260590.1956224,0.00020095639174871015,146699611.31970403,7419450.052695734,1.0000000009852819,1239980428.7986944,ok,293399222.63940805,0.8687316734468262
16,1239199625.8492258,0.0002181957688062757,134851101.99213293,7389762.9578678,1.0000000013370596,1111738286.6544178,ok,269702203.98426586,0.908454138008572
17,1112331607.6659243,0.00023482945199229804,122327541.33030042,7258216.789471259,1.0000000019192696,997262282.9181767,ok,244655082.66060084,0.9514293093463504
18,997621915.4025563,0.0002599403836391034,110205276.20699382,6814104.32044581,1.000000003655933,894230743.162929,ok,220410552.41398764,0.9755435935908245
19,893495779.5175711,0.0002954953144284221,96379757.28425896,6721608.233112939,1.0000000015801733,803837630.3353709,ok,192759514.5685179,0.9996784614817811
20,803768390.831967,0.00033388325543571846,85187605.26079927,6698976.5800357405,1.0000000072721194,725279761.6291405,ok,170375210.52159807,1.0229745634005436
21,725445663.4126967,0.0003781065878443015,74932132.33637935,7699754.556913246,1.0000000079395808,658213285.1605664,ok,149864264.67275795,1.0409121494066707
22,657475450.5210737,0.00041463605156806613,67783035.87835455,19631645.427353892,1.0000000167497842,609324059.5923735,ok,135566071.75670785,1.057823295759139
23,608339695.7404605,0.00022655270114897328,113669084.53620028,489566962.5096281,0.11609145759500142,601741690.886812,ok,227338169.07240057,1.0708772332035208
24,601397789.0138284,0.0003468356669439215,22283744.52841822,1953520.681857232,1.0000005689627651,581067554.7116082,ok,44567489.05683564,1.0640294609739254
25,581375494.2575214,0.0003986525673560215,19326991.989758138,1116942.4485910586,1.0000205338238508,563165093.7299751,ok,38653983.97951627,1.0545094337415915
26,562987743.9257767,0.0004451180894481577,17081016.783416543,670736.62463154,1.000039671903589,546576839.3503938,ok,34162033.56683309,1.0461335949903399
27,546714381.3252993,0.00047890995999052985,14525202.31817291,458827.5036390085,1.0000009468869533,532647993.6259567,ok,29050404.636345163,1.0399859726117038
28,532443336.20448416,0.0005186955826323624,14541041.70597275,456900.943931018,1.0001014014361227,518357813.62545246,ok,29082083.411930017,1.0285539711242766
29,518526568.39221513,0.0005478733262137374,12936288.074261228,359109.95264808845,1.0000031940612324,505949351.2453478,ok,25872576.148522418,1.0225007389749852
30,505857580.3896102,0.0005944665401921408,12373758.056168225,362973.8416266416,1.00009753766813,493845660.07825917,ok,24747516.112323392,1.0148540316275145
31,493922659.67873806,0.0006331822755219603,11367323.812028496,325309.2136845093,1.000021824558582,482880411.19318455,ok,22734647.624056906,1.014055862721146
32,482884376.5031984,0.0006781679230108719,10687145.089750227,319622.8885656689,1.0000039351703565,472516814.76182324,ok,21374290.179500274,1.0092034080305714
33,472456091.9440088,0.0007292131088234528,9762512.392005492,283748.55477163,1.0000071182661685,462977262.65422314,ok,19525024.784010716,1.0057063280868572
34,462842831.50370747,0.0008036564754761077,8953773.554332925,250581.6030384792,1.0000002683332652,454139637.2842965,ok,17907547.108656265,1.002711440865947
35,454044917.7421061,0.0008422818149827772,8150216.354158798,207337.33594971127,1.0000287270871704,446101816.5044879,ok,16300432.708317593,0.9980674180017761
36,446297957.4503053,0.0009133720418167651,7717179.282048598,220176.5548732016,1.000001254422269,438800945.5949175,ok,15434358.564096868,0.9956916013030606
37,438754870.1534606,0.0009728171452512123,6982649.053653848,190576.62623351198,1.0000010675518285,431962790.67860156,ok,13965298.10730764,0.9999004761395227
38,431981727.2991909,0.0010301855278843362,6455803.882757876,178691.50392022615,1.0000052349266835,425704582.995572,ok,12911607.765515737,0.9973778520165246
39,425690420.33170223,0.0010742479904175305,6264017.592505772,173845.3472198716,1.0000003676231803,419600245.91143745,ok,12528035.18501154,0.9996109310282577
40,419691400.22809184,0.0011295763606626221,5712672.090041504,155233.23673232488,1.0000007738695804,414133957.19418013,ok,11425344.180083,0.9977616123979747
41,414119625.04109764,0.0011712294778108122,5518858.157216846,188438.6872169706,1.0000013048065395,408789198.86180794,ok,11037716.31442794,0.9949381901237837
42,408828203.8553828,0.0012514675294287674,5016953.303333563,247985.63769539888,1.0000164948391346,404059161.61694086,ok,10033906.606667044,0.9933941134199182
43,404067891.51701844,0.0013131190502264857,4861161.1598460935,187373.65834748675,1.000004293901567,399394084.75130385,ok,9722322.319692185,0.9913572242691959
44,399475679.7506459,0.0013843951550596382,4618055.213173195,152268.30542292644,1.0000003374212962,395009891.38742256,ok,9236110.426346384,0.9906889087182544
45,395070161.3521717,0.001430447514913198,4280079.421031877,139679.37683002005,1.0000016497453255,390929754.70780003,ok,8560158.842063755,0.9906903996376304
46,390961202.588593,0.0014845666974156824,4039542.1832849896,179146.71722010133,1.0000008139019463,387100804.1263527,ok,8079084.366569978,0.9915190834760761
47,387224403.55983824,0.0015303323782754979,3850570.302379314,333082.85513122065,1.0000000000908853,383706916.11230075,ok,7701140.604758628,0.9924207140019594
48,383653790.8735399,0.0015371033308747132,3791266.1196393627,514809.64983384067,1.000005886394756,380377318.1476089,ok,7582532.239278716,0.990249678456546
49,380381175.10084975,0.0015719378653532648,4006736.1637555994,1339055.7249831986,1.000000038111103,377713494.61144197,ok,8013472.327511196,0.9926705930498949
50,377672404.5687138,0.0013633089144798893,4232701.5138874315,2421810.143209873,0.8738714563886909,375822986.0505141,ok,8465403.027774863,0.9899690764237792
51,375798040.18113655,0.000981514474455538,5342927.217335584,14197740.228074579,0.18816118380481747,375295374.4260381,ok,10685854.434671167,0.9929727478721073
52,375302023.49492586,0.001738480285987235,3285244.7545890966,299761.3485536533,1.000019141642887,372316488.6798677,ok,6570489.509178193,0.9919607855617398
53,372265724.5768037,0.0018047034241765148,3276241.1134227975,480079.5783960288,1.0000012340178466,369469560.1836912,ok,6552482.226845595,0.9949905569376973
54,369404770.96847045,0.0016979669030945817,3268350.906930006,1467777.3987020548,1.000009029272469,367604194.4554554,ok,6536701.813860012,0.9932708681392084
55,367603357.0635463,0.0008285703323268194,5557703.386392973,15962434.514011726,0.17408695965250337,367119595.2209525,ok,11115406.772785945,0.9955711420407654
56,367095026.5640518,0.0018815215275224911,2944784.604527792,443618.62275845255,1.0000183454978622,364593822.8357011,ok,5889569.209055584,0.993717940864002
57,364625704.30137277,0.0018214930417989785,3032091.139736548,751467.2771756288,1.0000000063971086,362345080.4290297,ok,6064182.279473096,0.9942568525253881
58,362442795.6091979,0.001568514603447067,3739915.1180071505,8092378.191672573,0.23107639246616613,362010692.5623985,ok,7479830.236010922,0.9972876885846924
59,361980050.02215785,0.0020243170692612394,2629657.066374499,624146.9867645428,1.0000010903911953,359974538.4363225,ok,5259314.132748997,0.995120520167081
60,359946972.4423157,0.001496032072742604,3590532.6367486743,9599738.927621398,0.1870119939625446,359611236.10842276,ok,7181065.273497349,0.9994793863159992
61,359594608.5699953,0.002154913483797694,2404646.344273329,488842.5295040484,1.0000004311262913,357678804.14002556,ok,4809292.688546658,0.9975459221054503
62,357685146.36542016,0.001792283225055848,3500365.1089125327,9239045.191311993,0.1894332713192121,357353603.5587237,ok,7000730.21782141,1.0004059922554855
63,357347137.09238887,0.0021554547868535365,2297782.4715627274,510315.95415594656,1.0000000012933743,355559670.5733302,ok,4595564.943125455,0.9984375434130328
