round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
0,445048371.0248319,0.00014858971323692693,224592665.76949912,84538773.60452858,1.000070899754385,304990543.27654815,ok,449185331.53899825,-0.19041100738625127
1,304251140.09473825,0.0002386877882140679,138839116.34195322,26817749.20082662,1.0000001330565373,192229761.61671376,ok,277678232.68376154,-0.11194947556612656
2,191885513.0775718,0.00027213929085504504,121063315.17683801,31816410.654421486,1.0000011525714725,102638542.36244866,ok,242126630.353676,-0.08275555041423655
3,101924226.84569554,0.0003572743004665651,85250376.21178347,29038475.041890167,1.0000018899101077,45712274.32057326,ok,170500752.42356694,-0.01597051424034479
4,45340809.76893001,0.0004672986010153837,61806261.04768088,53135928.702570155,0.5815863442760467,27367971.060884137,ok,123612522.09528704,-0.047038245430996106
5,27343775.264759153,0.0006177811067705597,50620032.761389196,120074368.61889666,0.21078617086903792,22008773.827239912,ok,101240065.52277839,-0.025602660477213934
6,22394613.371829413,0.0007653853926735344,35695433.80797762,49428723.61486588,0.36107986609269915,15950162.14207673,ok,71390867.61595523,-0.04653307141792329
7,15504676.860349517,0.0007526339360956126,40099102.83192247,212067616.4970273,0.09454320158420927,13609128.079157325,ok,80198205.66379182,-0.04153709356080748
8,13592770.367550451,0.0011501758833109678,6611300.546844258,2537972.495662198,1.0003087175251333,9518968.567086393,ok,13222601.093688497,-0.0544115479648708
9,9491220.050678838,0.0015191252695048803,4961409.0335311,3562871.032214638,0.6962655943298552,7763990.845956316,ok,9922818.0670622,-0.1087330237736035
10,7787898.980168566,0.0021530667438863192,3737000.8278604588,3911402.91578212,0.4777059418734431,6895305.230041107,ok,7474001.655716387,-0.09627821186408392
11,6952679.031432446,0.0016878731967953555,4171916.847086936,3810553.539318796,0.5474161173750022,5810791.7702106,ok,8343833.694173871,-0.08027142535649023
12,5786676.663193954,0.0025126786299533403,2761808.280340943,1157028.0427456165,1.0000515175511795,4181873.3615728337,ok,5523616.560681886,-0.0979930184258957
13,4110627.0389867118,0.002358727994898236,2840426.609490745,4503815.6226772275,0.31533557848026367,3662783.2549694628,ok,5680853.218981489,-0.1181584963386082
14,3700703.1420816137,0.0032877834730708167,2358061.5660817083,5413232.301314087,0.21780531804530892,3443903.967396191,ok,4716123.132163415,-0.11739962179020047
15,3432564.2456435696,0.003508458201489663,1770269.5375242091,1753584.750629816,0.5047573369032778,2985785.9769627107,ok,3540539.0750483777,-0.11735510992761577
