round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum
0,300616441.3162829,0.0004906600075913639,172466645.380055,62573014.6823183,1.000214014675313,190712686.1782609,ok,344933290.7599197
1,191458863.1098997,0.0005184469530810823,169985517.6472153,376383006.8260895,0.2258145486968788,172266261.63364407,ok,339971035.29442716
2,172112782.48176637,0.0008548352821579074,99435039.3533768,85029048.81012551,0.5847121703984991,143042343.64477983,ok,198870078.7066577
3,143133699.4303183,0.0004875476878561401,160116715.34775224,643533672.5101498,0.12440430251551979,133174095.28336173,ok,320233430.6955044
4,132804323.54662216,0.001205228623757612,8342917.876638847,883207.5868614274,1.0000031748444855,125344592.3774803,ok,16685835.753269678
5,125416656.26539177,0.0014688271911220613,6371494.230724033,237260.54114299748,1.0000226984658718,119282288.72368921,ok,12742988.461442398
6,119327328.53343219,0.001644191175978778,5617793.367697971,144184.44670203,1.0000037859967448,113853699.4352546,ok,11235586.735390807
7,113850620.72110264,0.0017960316182482805,5034064.87801174,118355.48348775724,1.000000194492556,108934910.39352903,ok,10068129.756023433
8,108913308.70759979,0.0018463614870206564,4709449.058502338,106294.29058249024,1.000000865275086,104310150.04865868,ok,9418898.117004676
9,104348520.47798273,0.0020422029490386163,4263917.7984354645,85123.9766717242,1.0000012768098183,100169721.42938128,ok,8527835.596867213
10,100183325.75390851,0.002126376350562204,3926043.0838053115,79231.6241161274,1.0000022491294664,96336505.82044491,ok,7852086.167610623
11,96338478.22513129,0.002303968643800253,3591658.9347998584,66423.82982685528,1.0000005723959213,92813241.14034884,ok,7183317.8695997
12,92857640.81921983,0.0023132922244728663,3491409.417631804,63325.169330660356,1.0000000329438772,89429556.46007048,ok,6982818.835260827
13,89484622.6458803,0.0023615457582045808,3319244.732708602,53608.75059160832,1.0000017098888714,86218981.17155385,ok,6638489.465417204
14,86227900.26958613,0.0024224050320772687,3172165.459576764,50759.5609610891,1.0000010360489844,83106491.1896305,ok,6344330.919153527
15,83100454.1534099,0.0026124226105136744,2934438.0203905352,48207.036816391985,1.0000057512118707,80214206.84776033,ok,5868876.040781062
16,80185940.60832562,0.002715160906170496,2774547.5519125303,41793.92594829767,1.0000014273968656,77453183.14129403,ok,5549095.103825061
17,77493456.69721013,0.0028805572736777686,2613491.110989623,41386.026008248606,1.0000001382192278,74921351.26243474,ok,5226982.221979244
18,74900613.4951559,0.002817353672136015,2552964.567911587,40026.633053647914,1.0000042742375892,72387664.99048825,ok,5105929.135823174
19,72396683.83994348,0.002904112620854542,2418379.994059545,34172.187386873615,1.0000029714938707,70012469.05015467,ok,4836759.98811909
