round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
0,248474101.0,0.0004567207868297634,155484201.50000346,61321972.5953176,1.0000187848411468,154311255.21795487,ok,310968403.0,0.0073120709576217635
1,154362235.0,0.0005016931074550972,127723140.00006273,214011977.04572833,0.29840185059542695,135305824.33006126,ok,255446280.0,-0.0025577820395552564
2,135390463.0,0.0007373350483597334,93422554.5,221033720.35455585,0.21133100042414957,125518922.04766768,ok,186845109.0,0.0031803622946782184
3,126152118.0,0.0007670155398111343,85655299.50000001,167671748.29762003,0.25542555728577626,115212841.6953662,ok,171310599.0,-0.0030626553670822787
4,114853759.0,0.0008354929988586543,81575907.0,281234198.7595042,0.1450319828808572,108938201.22624281,ok,163151814.0,0.0026007174711706327
5,108931219.0,0.0009826302106339681,8210350.500004717,3061920.1992953015,1.0000555381188354,103782672.82788907,ok,16420701.0,-0.0026423680370006863
6,103785835.0,0.0011689615728720593,7192720.5,2772640.293667457,1.0000647460608056,99365648.14004576,ok,14385441.0,0.000918036321832183
7,99489258.0,0.0011790959394542895,6410776.0,2792874.798950095,1.0000936714298692,95871279.54205295,ok,12821552.0,-0.004683696550848104
8,95903191.0,0.001198401110758754,6769366.500000001,4790856.48266712,0.706488132601232,93511952.45126082,ok,13538733.0,-0.0009263016551237513
9,93564234.0,0.0013276421036961862,5518542.5,2047723.3618767865,1.0000914733277924,90093284.70370442,ok,11037085.0,-0.00635567472933829
10,90158728.0,0.0013713603298314996,5848486.000000002,4128908.422266515,0.7082363426202543,88087672.83274712,ok,11696972.0,-0.003243836051268989
11,87970939.0,0.0015031733565802996,4769008.5,1781310.901575275,1.0000228342668167,84983213.85554834,ok,9538017.0,-0.008247069225883141
12,84843148.0,0.0015212088380540357,5195276.5,3307930.798718407,0.7852758742735502,82803285.35218483,ok,10390553.0,-0.0036869636656082783
13,82781285.0,0.001377189365655028,5029498.500002583,3209214.769040039,0.7836026663785794,80810720.78242546,ok,10058997.0,-0.00928677641139064
14,80801079.0,0.0016160849802329472,4821924.0,3025083.8299597027,0.7969901449085186,78879566.04625106,ok,9643848.0,-0.006385447972967917
15,78887032.0,0.0014262933548680051,4694137.500002365,2942935.26774021,0.7975264613290066,77015182.56531566,ok,9388275.0,-0.01157722073289813
16,77070831.0,0.0016138781305855565,4722042.5,3404859.2014653482,0.6934269848761699,75433635.15338393,ok,9444085.0,-0.0074320094858646435
17,75487146.0,0.0015469138449697175,4315959.5,2614795.12268157,0.8252959213825178,73706174.11389893,ok,8631919.0,-0.013441555072324363
18,73763423.0,0.0017715815495344053,4332697.0,2926014.9228068483,0.7403750688741804,72159512.58010703,ok,8665394.0,-0.00969366729046639
19,72224378.0,0.0015694655836337753,4153254.0000020377,2741337.2410107367,0.7575233608380713,70651284.53575215,ok,8306508.0,-0.01499033529121263
