round,beta_used,J_used,beta_best,J_best
0,3.557144884352649e-05,755419262.4512029,0.000292352867647942,1215145231.8491836
50,0.0013683417746651549,3243422.0081662536,0.004580503723741392,5336454.48774316
100,0.0017288362763720182,228752.1661463976,0.006565568434360137,282140.47408255783
150,0.0037422782487227893,99820.53705084324,0.0023767459256081144,97620.06825254623
200,0.0052970277314185075,156023.24413472414,0.0038549719407506254,184296.06433292764
250,0.006700138645385013,271287.6513546109,0.01239763453585866,349147.19697459706
300,0.006258435944636768,62353.89075165987,0.004801103664700623,63675.72036349897
350,0.006819217851324419,11822.060343503952,0.0060213692572844545,12121.943115277838
400,0.00908720340740094,46571.0058786273,0.0054007185095677895,46015.52092297633
450,0.011349843193505316,11627.168058156967,0.0059891228473784,13813.67810962202
500,0.006924724602171158,7760.546654641628,0.00643573018309207,8302.99871800308
550,0.011620555734236832,35137.75206422806,0.007673628235035337,39739.10771472628
600,0.013457698663739965,5151.37456959486,0.009444775222725434,6877.091573392962
650,0.012361811319656009,12206.67758756876,0.008373252610311311,12421.3871027715
700,0.010101863557621322,9796.195581376553,0.00783543499686205,10004.805417973103
750,0.01192945108137536,3524.574746966362,0.009182116846204898,3547.120093581934
800,0.009883221594186833,3051.576734960079,0.0435227318242836,3583.2117522979383
850,0.010145564849062679,1361.0788804888725,0.10841099030737607,2363.9368778173834
