round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
0,447616388.0,0.00013196863075773816,225451601.00000003,84147533.62535395,1.0000529015634863,306309297.19084835,ok,450903202.0,-0.19929448205401634
1,305841424.0,0.00022100456149604707,142319370.00007054,21261832.265157215,1.0000023804321467,184783648.70830172,ok,284638740.0,-0.09062440218869572
2,185421661.0,0.00027443541232757514,106298094.5,28706011.199686624,1.0000007291867774,107829542.05262451,ok,212596189.0,-0.01567336707134892
3,107604417.0,0.0003492295099837049,91931507.5,27330689.16708282,1.000053499969189,43001604.79454795,ok,183863015.0,-0.04997264672986823
4,43305701.0,0.0005567188482739774,54700937.50002826,48789064.471542194,0.5605860462023653,27973409.86164823,ok,109401875.0,0.029856645772479595
5,27866758.0,0.0005267580760948884,47164502.00002475,88008747.41275243,0.26795348977544153,21547811.547786288,ok,94329004.0,-0.040080654726406095
6,21482565.0,0.0008979429939656818,32353953.0,21573934.625157446,0.7498389506166375,9352437.917089997,ok,64707906.0,-0.027241276036686024
7,9618652.0,0.0007479042390794463,41228271.500019565,157309021.37328318,0.13104229859197902,6917328.267831629,ok,82456543.0,-0.04053957498561411
8,6966827.0,0.001775342722055426,4589635.000002481,3552961.5620986796,0.6458886368153466,5484630.453184197,ok,9179270.0,-0.03315761787300264
9,5494537.0,0.0014429283680941702,4189183.5,3427043.6281399536,0.6111949473887647,4214333.10555781,ok,8378367.0,-0.058695145179106234
10,4220789.0,0.0018815384474279012,3711214.5,4194312.5479632905,0.44241034228626125,3399849.161378632,ok,7422429.0,-0.08084556962264067
11,3453530.0,0.002943000466082325,2062234.5000008664,2929518.4457864785,0.3519749983085061,3090602.507675226,ok,4124469.0,-0.0737840643181995
12,3092377.0,0.002265595980487017,2685541.5000011954,2155520.1187007795,0.6229451251004517,2255904.5071596503,ok,5371083.0,-0.06537758326565557
13,2205595.0,0.0024604520516686456,2539665.0000011567,5610140.950081757,0.22634591738413862,1918173.597863175,ok,5079330.0,-0.08552690751174818
14,1894629.0,0.0038907208741289535,1816235.5000007767,2580565.3801475666,0.35190650738268014,1575056.4543051454,ok,3632471.0,-0.08043616841225631
15,1577150.0,0.0036619318605573574,2123755.0,5663322.3285712395,0.18750080578018127,1378047.1131101556,ok,4247510.0,-0.07548564611501041
16,1349067.0,0.004910642061112441,1380589.5,1373111.919505846,0.5027228590721305,1002040.0496775184,ok,2761179.0,-0.08059929396946375
17,993148.0,0.004419112343562028,1964017.5000009744,6199812.707166117,0.1583932928918034,837604.4004388591,ok,3928035.0,-0.08778578525012293
18,858254.0,0.006259609720506785,1347220.5,3187170.691078269,0.211350541056873,715886.1092010445,ok,2694441.0,-0.08428277134535778
19,714471.0,0.007784281526972402,968798.5000000113,3060037.1663048747,0.15829848582686934,637791.332189328,ok,1937597.0,-0.09068274978691848
20,634471.0,0.007382632464492628,962916.5,4322035.637448164,0.1113961777243153,580838.3912161622,ok,1925833.0,-0.09368774857427553
21,579604.0,0.008021598516554979,935362.0000000008,3731566.06156027,0.12533102517403918,520989.06081558013,ok,1870724.0,-0.09540124903741898
22,521875.0,0.009409868985522398,841975.0000000001,5775726.878927869,0.07288909410448902,491189.60249568644,ok,1683950.0,-0.09282181149486579
23,498312.0,0.008187473378557126,753501.0,2343543.3329495727,0.16076105557895684,437745.1919301002,ok,1507002.0,-0.09530198307299953
24,444944.0,0.007250986372949922,1011663.5,8627302.34338868,0.05863150842135858,415286.32149008446,ok,2023327.0,-0.09433006541007938
25,417562.0,0.011176936106019417,457451.50000016275,977388.9706955564,0.23401711791090632,364036.25919297046,ok,914903.0,-0.09531974928894815
26,354910.0,0.010501593183333949,718198.0000003126,3883662.76521814,0.09246400156476671,321706.2695020794,ok,1436396.0,-0.09467153383740934
27,322037.0,0.0123063150893981,556604.5000000002,2868400.9488931373,0.09702348275522353,295035.1464463851,ok,1113209.0,-0.09676566148123644
28,296461.0,0.012468431317899376,510441.0,4461519.27097455,0.057204840884672675,281861.15190699336,ok,1020882.0,-0.09625665269985673
29,278951.0,0.01589022237846822,346692.5,919947.938856997,0.18843049989913194,246287.2794568601,ok,693385.0,-0.09667757659302234
30,238327.0,0.013741426411376793,478540.0,3729302.4191709263,0.06415945211898179,222975.56789149123,ok,957080.0,-0.09753331233221374
31,220466.0,0.01441069948831982,414796.00000000047,4053182.8645490473,0.051169169250663726,209853.61663575083,ok,829592.0,-0.09743862784235979
32,208448.0,0.019847315448893454,355198.0,2579369.190540096,0.06885365641000482,196219.65947523955,ok,710396.0,-0.0978267277261251
33,196213.0,0.015584702262476562,434538.000000204,5141450.517106933,0.04225830809363855,187031.57965879893,ok,869076.0,-0.09719370700936514
34,188142.0,0.02352639962009003,240365.50000007942,1028577.9511841594,0.11684359932242205,174099.41491352854,ok,480731.0,-0.09706547774436514
35,172116.0,0.012693478591062169,597676.0,7347718.552655018,0.04067085556672801,159962.00286415013,ok,1195352.0,-0.09879733630048504
36,160314.0,0.01639687789500842,371271.5000001555,5696037.183930403,0.032590333244977975,154264.06904531605,ok,742543.0,-0.09739521434757137
37,154710.0,0.023555631928286698,218681.50000006746,1155750.0204553318,0.09460588195097472,144365.7219130658,ok,437363.0,-0.09659711732115195
38,143638.0,0.024041801669398042,320371.0000001339,2831055.0255074957,0.05658155654228304,134574.45507449232,ok,640742.0,-0.09728608321899568
39,131169.0,0.023416277127686503,298776.5000000032,4114084.836804239,0.036311416979928936,125744.50096234807,ok,597553.0,-0.09729280331311152
40,124420.0,0.0320373774525734,167074.5,755028.0372154479,0.11064125553282278,115177.3337762407,ok,334149.0,-0.09707925612193513
41,116988.0,0.02233281653855468,332601.00000009686,3265528.0629450316,0.0509260667170839,108518.96964191312,ok,665202.0,-0.09763834373416369
42,105678.0,0.041297398356389105,205178.5000000728,2517258.9012312223,0.04075434988028396,101497.04181154259,ok,410357.0,-0.09734778305054537
43,99161.0,0.023024786798096664,263850.0000000034,5361464.049086631,0.024606152124152764,95914.8333810211,ok,527700.0,-0.09648287515077758
44,95836.0,0.0389761597610429,286965.5,18392931.451999817,0.0078009723667186006,94716.6950321492,ok,573931.0,-0.09621310101929836
