round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
0,247961417.0,0.0004665563439458546,152470418.00000218,49683923.346026376,1.0000408405498684,145172753.6906829,ok,304940836.0,0.009781930293358165
1,145055255.0,0.0006970228878740589,95961538.00000001,107499186.92185515,0.44633611075476204,123639705.17351735,ok,191923076.0,0.003918367078108886
2,123901493.0,0.0005186072705048646,127105653.00000001,569270735.6601864,0.11163901904477391,116806517.7920173,ok,254211306.0,0.011461684951183937
3,116851718.0,0.0010896838643323812,7319985.000000014,324115.25104440877,1.0000064080675712,109855805.49800406,ok,14639970.0,0.006010622185978143
4,109832640.0,0.0012531609966822783,6103273.500002939,214717.5153593611,1.0000000033866034,103944083.99614137,ok,12206547.0,0.004816120616458974
5,103925423.0,0.001441639309323749,5220089.000000001,128732.57834013671,1.0000242789786407,98833946.09097773,ok,10440178.0,0.004097131706378931
6,98757266.0,0.0015952874241795046,4586815.0,98768.58886507078,1.0000037981568728,94269202.91770077,ok,9173630.0,0.004247753856535752
7,94157440.0,0.0016952298099768837,4257822.000000004,90694.72914344573,1.0000009446905322,89990308.8781763,ok,8515644.0,0.003793776103678148
8,89997707.0,0.0017604752837760548,3947102.5,76070.51920750325,1.0000006647558377,86126672.49648474,ok,7894205.0,0.0022685676415310496
9,86173386.0,0.001877873245641028,3644390.000000027,65080.97785898612,1.0000005292881862,82594075.11781958,ok,7288780.0,8.533292617096677e-05
10,82573986.0,0.00197013218038693,3435079.0,68965.93403974816,1.0000012561894078,79207868.79219855,ok,6870158.0,-0.0008469241263080463
11,79167241.0,0.0020129105836010934,3266263.500000001,52519.73880691186,1.0000000396811233,75953497.113366,ok,6532527.0,-0.002393899186750481
12,75928837.0,0.002063606962277198,3109354.0,50627.55691754475,1.0000004712950235,72870109.13921553,ok,6218708.0,-0.003184880298237047
13,72840750.0,0.0022063942099518766,2952521.000000015,41481.77992810319,1.0000007754796474,69929708.55464473,ok,5905042.0,-0.0036663939347292285
