round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
0,445848786.69036275,0.0001455917520182746,226621062.25420886,83833234.29776,1.0001164620366665,303054093.8989297,ok,453242124.508415,-0.20086085936112674
1,304940055.9245236,0.00023586601779248889,139506155.24494198,28355673.348062683,1.0000009063038822,193789498.99041116,ok,279012310.48988396,-0.11263946103849998
2,193646211.89882243,0.00026047502931242545,122038698.16923995,35029470.33723367,1.0000225694495373,106635810.93014571,ok,244077396.3383464,-0.0796850115768839
3,107304229.41480702,0.0003442004918814103,89837369.61835311,37229968.05166662,1.000006308349139,54696730.843382634,ok,179674739.23670623,-0.011579604735690197
4,54603500.31777176,0.0003929614333378843,79202044.77114746,97417200.45966098,0.4065095506616609,38505306.502069816,ok,158404089.54229492,-0.049578938866590594
5,39156456.37772821,0.0005752589875364959,53519166.67974906,68117450.19580229,0.3928447594992858,28644094.296274103,ok,107038333.35943824,-0.018523296113360566
6,28067497.688984115,0.0006548203619463967,42579436.10407302,58929634.251482785,0.3612735480621249,20376085.711082615,ok,85158872.208146,-0.03926960605635044
7,20458633.190077294,0.0008201635245025384,39337599.219901316,135438032.446365,0.14522360709677118,17602259.163456693,ok,78675198.43980262,-0.025407959889054865
8,17828559.341095474,0.0008922325714533885,9215836.221069558,3403584.717443259,1.0009412244039309,12014043.756756281,ok,18431672.44213895,-0.04298993918430849
9,12040624.784138216,0.001456841562337165,4546017.5663607605,1914789.3299565741,1.000097530473316,9409326.691322228,ok,9092035.132716836,-0.10152232485519175
10,9389785.5767622,0.0020911918754480947,2340781.838254612,1379614.2184488557,0.8483465185240073,8396888.515208436,ok,4681563.676509174,-0.10613431076681401
11,8374507.328348624,0.001574195161646019,5099111.4947130205,4950645.259098896,0.5149946348247489,7061499.797273418,ok,10198222.989420388,-0.08590101527922123
12,7101990.361924332,0.0019988038938009425,4020279.785006202,4189163.659653933,0.4798427695396266,6137439.268743557,ok,8040559.570012404,-0.09682968718605389
13,6207148.134438645,0.0020546027232285096,3354994.2494404814,3889367.306593576,0.4313033438308615,5483638.015280149,ok,6709988.498880962,-0.10007119241056728
14,5483835.376293978,0.002056253337685561,3573537.657320921,7038285.736865774,0.25386420720340463,5030238.724150334,ok,7147075.314641842,-0.105828236985678
15,5027521.473893028,0.0031123560476793493,2190623.482494409,3177942.121354354,0.3446606953245618,4650010.56755761,ok,4381246.964988818,-0.10172453427759987
16,4633022.802577819,0.002878172256618274,2629613.8030880755,1835772.3742903757,0.7162145590366458,3691338.9573701173,ok,5259227.606173416,-0.10364691622192623
17,3721798.683675752,0.0016943950929211218,3709171.5145187136,10226670.906078875,0.18134794541564503,3385473.3669996494,ok,7418343.029033227,-0.10663906030316239
18,3371742.510211816,0.0042003499433492615,1817189.0475266883,1162687.3868253215,0.7814607211352234,2661711.5784521983,ok,3634378.0950533757,-0.10949458351178176
19,2655859.2461409965,0.002587371915992272,2876711.4303983357,6910694.111773048,0.20813476793145674,2356487.413155133,ok,5753422.860793725,-0.11033936028405744
20,2361552.402480243,0.0054534594151636195,1367989.1777666677,1899051.204418443,0.36017701223216747,2115193.275073274,ok,2735978.3555333344,-0.10727891387027588
21,2121869.292935716,0.005582209685626029,1428108.8544491832,3231283.868537511,0.22098164577158452,1964076.3704371396,ok,2856217.708896859,-0.12081183324970013
22,1960397.5249686565,0.00604028544314208,1205991.9206081992,2737314.1740219365,0.220287450387223,1827565.0822794712,ok,2411983.841216326,-0.11781765711911074
23,1800432.834066798,0.005787903191576858,1127989.3175748913,3824765.701230949,0.14745861651236092,1717266.96196164,ok,2255978.635149782,-0.1237941295517877
24,1721526.335588546,0.007080847950152215,988127.4489057373,4394691.59731825,0.11242284322166284,1665982.2869528702,ok,1976254.8978104664,-0.12232814747214871
25,1683920.8367082276,0.005345503319978031,1302204.6587561588,9641632.259477247,0.06753030107926779,1639951.7003719134,ok,2604409.3175123176,-0.12412329656405507
26,1641007.8965796595,0.007800558024301233,873652.21043105,2144523.6010060627,0.20369377376429726,1552029.1387295492,ok,1747304.4208613408,-0.12240697559754743
27,1542705.7745761427,0.005879367034351511,1365461.162439359,9655052.386895314,0.07071226067569984,1494428.3517456646,ok,2730922.3248787173,-0.1257328537462432
28,1496241.9877038444,0.010383508721784602,644367.0800420875,959194.1726175888,0.33588980127122997,1388023.8224733148,ok,1288734.160084175,-0.12450004117440905
29,1368197.617224421,0.006328943125874243,1178776.9589425635,5684398.343401159,0.1036852880226954,1307086.7029731825,ok,2357553.917885127,-0.12537068697410092
30,1310894.075500785,0.010559104301964627,703497.8675452578,5256439.155197956,0.06691772193820479,1287355.838158528,ok,1406995.7350898455,-0.1262652384858507
31,1278933.3750946266,0.013084335945203703,503236.8488087743,2130506.8815229326,0.11810261050390264,1249216.5823215896,ok,1006473.6976175485,-0.12604852972574987
32,1247516.3389531174,0.007598491670190177,770005.8996235203,5787583.995914723,0.06652222241327675,1221905.0870959717,ok,1540011.7992461745,-0.12446589307224531
33,1218594.6752984603,0.019413530053857077,401504.2952459241,991744.6349016739,0.20242322525179632,1177957.7781003956,ok,803008.5904918482,-0.12651850017548583
34,1179562.2719177085,0.008507527104302599,740177.7884296508,5044850.122754916,0.07335974017256344,1152412.6467973576,ok,1480355.5768584448,-0.1250142069456901
35,1149709.1469288352,0.01841715434852449,312789.49733050796,995922.9466781034,0.1570349886875365,1125149.6993413968,ok,625578.9946610151,-0.12746708188547062
36,1131714.9327385682,0.009907469625266145,688470.3923794918,13155083.69906376,0.02616746529816796,1122707.170187865,ok,1376940.7847580907,-0.12575576797505583
37,1122661.6302629937,0.01795811177096006,364112.9175119919,1381947.9471584386,0.13173901313022712,1098677.692052495,ok,728225.8350236949,-0.12671520546426773
38,1100739.1421889027,0.013613454340885702,504500.00186292245,3842842.461012973,0.06564151496987679,1084181.0699766087,ok,1009000.0037258447,-0.12748298192388408
39,1078427.8896106891,0.014524125257565808,358101.8612091676,1313736.6814844545,0.1362913383846948,1054024.7986395652,ok,716203.7224180722,-0.12647125904422474
40,1053380.3633306737,0.0147873424448272,546301.7334780981,7322169.6570323715,0.03730463503760924,1043190.5699367669,ok,1092603.4669561961,-0.12780528120486467
41,1043490.6152621922,0.018216765817502294,335941.9762636657,1219156.9725149458,0.13777634211067408,1020348.1869366729,ok,671883.9525273313,-0.126982535902457
42,1024357.6121406736,0.012887596195208425,464188.64308605215,3274701.4030211703,0.07087495712705309,1007907.9370518791,ok,928377.2861721042,-0.1270073806189269
