round,beta_used,J_used,beta_best,J_best
0,6.299185359079617e-05,752285722.1691637,0.00028901362463888995,1218247944.5656443
50,0.001962918854765239,3871703.5608118773,0.015518642829839288,5725011.875941308
100,0.002541464212516187,189355.74488127232,0.0018854120329117523,184008.81463953113
150,0.004148135495267899,74450.4568529129,0.05385731136940524,130545.40883392737
200,0.007724488600291636,134491.6763728261,0.005057469802965953,272552.3799915179
250,0.008842115391344652,132453.04247909784,0.006415581288197207,191766.62043461745
300,0.008341121674579791,19077.248768389225,0.0036727663849447805,33431.500189331215
350,0.006182282967286111,20522.71343690157,0.026890397396900044,24340.174624671316
400,0.00714567088430522,18844.320584774017,0.0026455737968926816,19469.72867704314
450,0.014990368821580068,16931.807595193386,0.006962290268845608,18055.458016531815
500,0.004493072163995462,21836.78345453739,0.003399873722495203,23987.629218449743
550,0.021817224178860183,31109.589665293694,0.014340692245836862,68310.10614718682
600,0.012521547638157578,11422.884270727634,0.03801217984009297,16657.158667433865
650,0.02118903718799601,10436.263590812683,0.010860766746430732,14152.191168626552
700,0.017208113940083855,8725.845735609531,0.0062921390109912725,13010.088611451098
750,0.02292921758714391,12390.129608929157,0.045947211361123376,14838.30338446448
800,0.025670813491965223,6481.524818658829,0.009949465880497235,7539.943975696712
850,0.014724334907776557,5227.64237421751,0.006166014556492625,5780.863374761034
900,0.028945278051815865,6952.937525451183,0.04765801731505671,6925.912767627815
950,0.02181507056286602,2466.157549083233,0.006852942411539268,3299.7297570879027
