round,beta_used,J_used,beta_best,J_best
0,0.0004901153923364352,114200624.63252607,0.006035849053269969,139869697.01322713
50,0.005314959363043318,164027.75435185432,0.006610311250969316,164294.4477270909
100,0.008090829119730407,36790.31845076755,0.1075147624853493,51314.43652116345
150,0.02763229020925701,146491.5329809822,0.021316915035825744,136824.05613422507
200,0.02947139096532612,8685.472557960078,0.011760826748896148,23896.353103305617
250,0.008236161395135772,29131.87711059302,0.00937220955644929,28395.520926561545
300,0.04452623522135133,3846.310614299029,0.020373512454170965,9036.011890046475
350,0.01788988230891862,17446.75495369546,0.037499984151694254,18213.43473618314
400,0.027424059197673937,4035.272900639102,0.03405723744847304,4057.934664446805
450,0.06967232276708679,6227.466449363157,0.03016897539940605,12122.417510843223
500,0.036325194083795316,2307.4974701125175,0.07091551436803828,2648.89830482686
550,0.07438387715328536,2426.353170188144,0.1370217109097843,2515.2282622992784
600,0.09765540349473659,5126.503967177123,0.06447615656509101,8796.413564731647
650,0.13887536680393575,13142.838611120358,0.08474167003158754,13548.51870004891
700,0.07757468215563415,426.0895674806088,0.040882884510111336,540.8350996552484
750,0.1544336861408618,6189.273358311504,0.09410589355587892,9999.472987531648
800,0.12330610615830093,2127.038223573938,0.05553391304452236,3549.194232036992
850,0.1645966485776284,2243.8807991221547,0.09827491574047918,5274.382782030177
900,0.052852983239581354,2431.221008963883,0.0357733076268975,2850.2838245962075
950,0.16368562408127046,1173.9729871302843,0.07865926498521236,2586.3724765476827
1000,0.13221836077946328,271.3316064812243,0.07714607237284968,394.0221240991635
1050,0.12375673598653199,519.1502970065922,0.06679587044827691,665.828449177771
1100,0.1063657793149369,220.11713802069426,0.06631674799597077,248.0935407065487
1150,0.20460278996166978,2919.3959201145917,0.09395509258614004,3934.6465022490665
1200,0.20399123180160897,945.7491324022412,0.0748266126645878,2189.8771027987514
1250,0.17954085017858962,514.8310974296182,0.06411850951873255,1489.0006016828565
1300,0.13808943732465,225.8471694830805,0.08551436028435094,249.08827193692125
1350,0.1830945891279741,215.55166163295507,0.06262794526874989,314.94810072374236
1400,0.07569829131518782,721.4902802705765,0.04389396701318768,718.5061022490415
1450,0.22697629485064885,977.0718471445143,0.07884012529318718,2649.471616532559
1500,0.2810634036691086,1082.7780802249908,0.1410787823753865,2620.8969107178505
1550,0.28673421970297175,839.5982364118099,0.1443681012410626,2367.808051376368
1600,0.06505369427633563,329.2523904033005,0.06739658968577193,327.7090533599621
1650,0.27488090936746,1107.244933469221,0.13349674327152722,2345.9488984315294
1700,0.2781829264552682,2430.4225558619946,0.17697713907564727,3355.4687905805854
1750,0.27838638654223047,472.0113710220903,0.12819738487596116,1656.9326471911393
1800,0.1932749173102056,94.5345417028293,0.10759690674342058,149.75808832176497
1850,0.3254007801193116,614.8031894965097,0.18051511742464318,1666.2421566021462
1900,0.12061895485877128,408.62035525683314,0.09378845838431399,421.7085859704046
1950,0.20367100684907302,317.56240636110306,0.12481074074390348,420.6341353853784
2000,0.2798486264411481,253.0024311421439,0.16309502896252645,300.15723727988944
2050,0.3256387799315083,156.6793926814571,0.16471031876329367,229.9388059393583
