round,beta_used,J_used,beta_best,J_best
0,3.225391064144505e-05,489849364.44343376,0.000292352867647942,1214964770.6071298
50,0.0002500732415235242,2207778.849313855,0.004071391599347731,4803967.790172076
100,0.001920533218912719,1007096.8191350698,0.018644348308758444,2720756.5313000376
150,0.0014741689512135043,80502.61832171679,0.04070796365938601,110710.82056168081
200,0.004185839224002089,233065.2406823039,0.007517809808791323,274412.3358417753
250,0.005732430307382078,101338.79326194525,0.01583141429195982,116429.47172237285
300,0.0069562242302012006,65262.90320825577,0.01096087498823919,71238.65435144023
350,0.007496528702300801,99331.49349963665,0.008663570678454767,104016.40707454878
400,0.00392739942479379,13892.92723506689,0.03906780741011488,17300.411513819712
450,0.007704855515988879,14273.20911514759,0.020261973822286533,14557.454072196955
500,0.0072628873852380975,7833.709654033184,0.021479694663859485,8885.130134557201
550,0.008301864865884872,8135.809678375721,0.011498573125434902,9036.575296383031
600,0.011267769893916407,26607.454055845737,0.011321121038621717,26504.520215021636
650,0.005781388782468628,3816.6607778072357,0.11673114937612,6003.050479839221
700,0.009946187975897882,9594.665723860264,0.008485443612214346,10040.740503225308
750,0.009117785766564634,2167.139345884323,0.09620576421600346,2456.7129738681306
800,0.010036300646742708,3093.395621776581,0.006688059229521206,3389.998199568801
850,0.014893369572584607,3587.3093441724777,0.031379900361474984,3619.9983448686276
