round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
0,451726084.0,0.00013149976703831989,228516706.0,85360699.81919383,1.000162215160558,308560704.7904537,ok,457033412.0,-0.1981778751528669
1,308543519.0,0.00022210275522029538,141424688.5,20818467.631199155,1.0000065474189408,187936644.77986598,ok,282849377.0,-0.091060627700017
2,189405958.0,0.000271315020872828,106486326.0,26496366.22268981,1.000002935246435,109415841.20603833,ok,212972652.0,-0.01643874181621907
3,109033995.0,0.000349496818275613,86834860.5,23344541.153966177,1.0000506507585674,45541642.29973788,ok,173669721.0,-0.03745883426491492
4,45649030.0,0.0005540235048166017,51811596.00002624,27113045.321263272,0.955473562377614,20896724.898692593,ok,103623192.0,0.033692805334516684
5,20679729.0,0.0005099712088478378,49867763.50002202,71317687.09960625,0.34961708327959323,11962417.987722872,ok,99735527.0,-0.0549129255545604
6,11927119.0,0.000911914806196107,32464034.000020925,213966382.19698012,0.0758624641560143,10695718.19215689,ok,64928068.0,-0.022042027480057236
7,10744857.0,0.0016020183267145636,4085058.5000022985,1542645.2599359616,1.0002669846127479,8202176.947227613,ok,8170117.0,-0.030755766258786288
8,8232490.0,0.0015062304239008542,5128862.5,4357471.888710302,0.5885135499426032,6723287.461478753,ok,10257725.0,-0.046638715015370646
9,6779425.0,0.001625393367182143,3245879.500000005,1450147.928677731,1.0000954928935135,4983660.441119483,ok,6491759.0,-0.06167580862106181
10,4944870.0,0.001993868230217879,3603878.50000175,3626526.594465385,0.4968774399037636,4049527.038597457,ok,7207757.0,-0.05308610490215404
11,4071696.0,0.002364848112793091,3096870.5000000373,2764224.9030381157,0.5601697778998221,3204309.369915234,ok,6193741.0,-0.06726588853812654
12,3287327.0,0.0027098589014130418,3220277.5000000014,6769791.4799762415,0.23784170528183704,2904368.8539596344,ok,6440555.0,-0.06731101376015092
13,2901834.0,0.0024367862022793177,2307350.0,1718103.3214068206,0.6714817354845375,2127162.3088148762,ok,4614700.0,-0.06808795018654301
14,2188491.0,0.0021875835877689614,3717253.0000020503,12047518.177231412,0.15427463753602305,1901752.0703974948,ok,7434506.0,-0.07568383620763575
15,1887758.0,0.0036104241728299458,1799489.000000863,2207456.3974663867,0.40759332824562944,1521028.1446741247,ok,3598978.0,-0.07640409406188642
16,1526833.0,0.003707270357761873,2031277.0000000005,6179472.920545854,0.16435681700669796,1359905.8889105427,ok,4062554.0,-0.08080803210825405
17,1359636.0,0.004866338612906637,1370617.5,1184642.6244918962,0.5784940840651711,963188.9423669027,ok,2741235.0,-0.0803777599703901
18,993669.0,0.0035419272983763777,1919413.500000008,4023630.3259195597,0.23851762519477301,764762.0251066053,ok,3838827.0,-0.08091810584627179
19,762739.0,0.007168064276741207,942796.0000000031,2767811.967357962,0.17031431526397312,682453.1724131934,ok,1885592.0,-0.08882592449985172
