round,beta_used,J_used,beta_best,J_best
0,0.0005780929192889722,105552142.95413804,0.002903149899110563,133867861.849483
50,0.012507980176466937,743759.4725841172,0.020775768176961255,828502.5554590193
100,0.010611981140643741,42653.35071833432,0.19874079258114086,49704.35442951667
150,0.04269582148160285,169286.55238210596,0.04466985116094888,173692.70584159094
200,0.01854062992606277,12065.39818696864,0.008309696811812284,13593.491419663795
250,0.03267658862058236,3977.289894958958,0.015012768181730331,8661.570900631841
300,0.030972135469556215,8307.76866399683,0.02236732732208719,11251.03991406008
350,0.08542834850897996,2316.499361347407,0.026357959410729524,9266.31016641687
400,0.11621092944822757,6455.502943512052,0.06035262373728715,22303.5275103967
450,0.09435576952711068,3086.429565275088,0.026371890694613907,5563.405174905244
500,0.11623818427059611,3145.617123719305,0.06382819013430689,4787.861976928686
550,0.14589152704421354,1307.5049267392606,0.046255156406832164,4743.171285527156
600,0.1931615064135536,4634.866159860045,0.07506728232531217,7688.0821440744585
650,0.09462159892653528,1000.4238422568887,0.03136788265707865,1545.3234004012813
700,0.1276422367446432,1131.4336613416672,0.04644146736576977,4431.895036951419
750,0.16857290049086984,541.1037490703166,0.06068775780204013,2301.789767855447
800,0.24421380887786553,418.3354514632374,0.08914847646991758,5525.842756719299
850,0.19787658220493964,1707.8574505168945,0.0653062755591363,3388.533543139413
900,0.2340608230696347,950.3582444898784,0.07287274289938034,2805.7324595562454
950,0.2891953659716591,1540.1591650173068,0.10955857570614214,5327.329475318398
1000,0.2547307968326065,747.7607884965837,0.07323696556321867,2571.577530085547
1050,0.29530647712527053,862.3249434158206,0.08771222712892329,1982.1171837610862
1100,0.2687684424477544,205.9289335589856,0.06987441563921469,1141.5505304437147
1150,0.20038920973449792,311.70262903533876,0.08812300345471459,474.6696051247393
1200,0.19376238479003338,611.6427021212876,0.06174219598718579,1050.626266059684
1250,0.2265071441021965,902.070908177644,0.08923931207249589,1923.2887078330086
1300,0.18349447107089978,264.2740904055536,0.04495495867690832,378.2237019620994
1350,0.3259601801455408,145.04570739530027,0.09429024042837399,874.3135164468781
1400,0.46516389979326034,2244.416018165648,0.35524089207710263,3256.581506419686
1450,0.20351860295816868,162.6764291152358,0.12380803379915528,225.7088968600079
1500,0.2539613023732617,113.85271704383194,0.07726943545810504,520.3428133256743
1550,0.19203892137465237,216.9617521110922,0.08990809954061374,345.92021164797455
1600,0.1784580906312932,329.5512103885412,0.0677192348420633,458.1047624146319
1650,0.490783112519224,261.60870908387005,0.160442908847108,652.0446690312729
1700,0.38842442775032626,320.4188471995294,0.10697308603133396,904.8753703406481
1750,0.30081549395071244,196.2957625668496,0.09414526527454874,308.9488891759544
