round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
748,395356.0,0.20432712789947735,24768.0,781533.1693414802,0.015845776591203106,395159.76590269455,ok,49536.0,-0.027911281591046055
749,395078.0,0.18328676367311872,20802.0,355039.29282074515,0.02929534902282304,394773.2990748136,ok,41604.0,-0.027884707407462184
750,394750.0,0.16373910859941954,28529.50000001183,1037571.3056794653,0.01374821173438724,394553.8851966618,ok,57059.0,-0.027937988102372913
751,394649.0,0.24121659702523718,16330.5,72424.95931114239,0.11274082964854076,393728.44294071227,ok,32661.0,-0.0279589660158428
752,393893.0,0.1728106803884329,32916.5,1459080.0724965746,0.011279881282895554,393707.3528938758,ok,65833.0,-0.028006791076801818
753,393651.0,0.29619811932061546,12885.0,32418.12955776397,0.19873139159742348,392370.6730096336,ok,25770.0,-0.028071129793158178
754,392886.0,0.1584508860951998,36704.00000000001,419298.92944412923,0.043768296819477984,392082.7642167689,ok,73408.0,-0.028028856034659544
755,391925.0,0.22143205875773422,21918.500000007836,152775.6504253611,0.07173427159034146,391138.8461840733,ok,43837.0,-0.028076890169552726
756,391562.0,0.0838758331839378,72817.00000000009,3599446.1661210773,0.01011502834594008,391193.7269904669,ok,145634.0,-0.028056125004713106
757,391312.0,0.18100405538792805,22188.000000000004,138532.67433887732,0.08008219037814836,390423.5681799448,ok,44376.0,-0.028082191780674393
758,390587.0,0.08992944026678984,65040.500000000175,4675509.985515121,0.006955444454348051,390360.80720748345,ok,130081.0,-0.027896205915136196
759,390475.0,0.15089081117644126,31717.50000001314,1707213.8663356246,0.00928925796159675,390327.68398030143,ok,63435.0,-0.027901398787995912
760,390389.0,0.2358969945498436,17532.0,84996.75507309064,0.10313334894328516,389484.93306316313,ok,35064.0,-0.02797636332877307
761,388494.0,0.13141709314205155,26654.0,465225.4200504106,0.028646328050079294,388112.23038607655,ok,53308.0,-0.02796044696782163
762,388227.0,0.1597265625832244,38237.5,2003888.750024751,0.00954082406010007,388044.59137000097,ok,76475.0,-0.027793748716815614
763,387896.0,0.21696887407328722,14759.0,58999.608842240865,0.12507710042166645,386972.9935374383,ok,29518.0,-0.02753153807528186
764,386407.0,0.09451666023376344,48505.0,2459067.8373687766,0.00986247700508758,386167.8102764341,ok,97010.0,-0.02754511877720267
765,386429.0,0.12988245454533526,22061.500000000004,371633.80064151663,0.029681772704631956,386101.58778573835,ok,44123.0,-0.027513540250781787
766,386166.0,0.21860095248275796,17270.5,165378.05546107926,0.052215210633143855,385715.10860238015,ok,34541.0,-0.02752998289503239
767,385931.0,0.11835224955985944,23008.000000000004,356655.7974833446,0.03225518856324556,385559.9363107684,ok,46016.0,-0.027479117895479632
768,385721.0,0.2597151722695534,12803.000000000004,35926.29055902862,0.17818427397846795,384580.3533701268,ok,25606.0,-0.0275914989073609
769,384163.0,0.14838484205862665,38498.5,702416.9343064008,0.027404307982704896,383635.4876245639,ok,76997.0,-0.027624583374672884
770,383767.0,0.23870780905435332,14757.5,19402.15476791615,0.38030569739613,380960.8193353383,ok,29515.0,-0.027829956277400036
771,380562.0,0.09173734536067157,79665.5,2421093.0877870913,0.016452382686535864,379906.65635354293,ok,159331.0,-0.028107459959345604
772,380056.0,0.14195382582087077,40490.00000000013,565310.7108144764,0.035812164200518866,379330.98273576045,ok,80980.0,-0.027824924979071852
773,379099.0,0.16040234519873084,33199.5,2044025.437732826,0.008121107347084664,378964.19164831523,ok,66399.0,-0.027615133661358815
774,379038.0,0.24185260521492913,19651.0,97168.5488021892,0.10111810993495698,378044.4640108341,ok,39302.0,-0.027588555147154636
775,377638.0,0.166626512587032,25658.0,297479.7543659545,0.04312562388436688,377084.7413711875,ok,51316.0,-0.027271158530337125
776,377094.0,0.2388401018415072,13399.500000000033,12255.131312536985,0.5466893686521481,373431.3179023728,ok,26799.0,-0.027221547553970993
777,372888.0,0.06482937633649585,127406.50000007258,3719745.140402844,0.01712570286284111,371797.0370691021,ok,254813.0,-0.0275861837975655
778,371640.0,0.09254528418674197,57912.500000000386,1007725.2481033233,0.02873427063031299,370807.963276061,ok,115825.0,-0.027458720986025753
779,371069.0,0.19355793778102418,34041.00000000001,373900.9555675342,0.045521413482789964,370294.2027818162,ok,68082.0,-0.027362810338122046
780,370597.0,0.2104163280348986,21821.500000000025,182919.41567970932,0.059647850718617335,369946.1972127718,ok,43643.0,-0.027402794209618886
781,369937.0,0.1645732620803217,38819.5,1709502.1735716024,0.011354036455799231,369716.620990902,ok,77639.0,-0.027588658294781077
782,369657.0,0.2763735026591233,16446.5,196728.16736173717,0.04180006406952068,369313.2676231403,ok,32893.0,-0.027590279788697547
783,369170.0,0.20276052063922664,19624.5,143270.95820562198,0.06848736214856253,368497.9848807578,ok,39249.0,-0.027759562960280704
784,367262.0,0.14309421880371206,32244.000000000007,1296522.549333766,0.012434801082545374,367061.5261369472,ok,64488.0,-0.027761314644512147
785,366886.0,0.26128267574882585,16387.0,203900.4896772894,0.04018381717948664,366556.75389393984,ok,32774.0,-0.027760764708191665
786,366016.0,0.23116956561495447,13667.0,33538.283421985,0.20375222887884917,364623.6591439564,ok,27334.0,-0.027772571038353178
