round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
0,300616441.3162829,0.0004181533312384444,172466645.37995985,59330260.90753793,1.0000496498706568,187477385.52304107,ok,344933290.7599197,0.01127554485805149
1,187432845.3042134,0.0004665427186586381,151877431.45105803,350338258.8914336,0.21675827232178396,170972500.48121265,ok,303754862.90211606,0.020635744715217896
2,170374942.98931968,0.0007494360670582823,94211837.63552266,71849466.52777506,0.6556196043508751,139491379.13143456,ok,188423675.27094728,0.013474968422207745
3,139594100.59845835,0.0003728977730929929,169616970.36016104,659373704.1689343,0.12861975635951692,128686053.8973767,ok,339233940.720322,0.008455686736020596
4,128606881.55556081,0.001032595121163261,8108999.49763765,735537.9333743926,1.000000682894347,121233415.45829737,ok,16217998.995267835,0.005464166357181277
5,121166277.94181624,0.0013231057984859497,6165302.403841067,270030.55922953546,1.0000172337351694,115270909.15336633,ok,12330604.807682134,0.005438172283050768
6,115307375.44299594,0.0015207130522915187,5290761.471500337,151993.66465403177,1.000000437820606,110168605.45283718,ok,10581522.943000674,0.005324159181654409
7,110191401.48320287,0.0016473257220784177,4749963.620079254,107580.00770119636,1.0000027741263984,105549005.29070725,ok,9499927.240158465,0.004081710245949388
8,105493774.5180674,0.0017099915092552334,4408254.431010283,97743.72959531874,1.000011068808074,101183217.18635534,ok,8816508.862016648,0.002116559767253001
9,101197310.41832827,0.001801636665638921,4069977.983878879,83868.15045938245,1.0000002271087798,97211199.69867544,ok,8139955.967757755,0.00046764995308556934
10,97205320.80520536,0.001915725562223687,3788701.8935908256,71979.83256412752,1.0000001270534324,93488598.28110164,ok,7577403.787181646,0.0002907498650586149
11,93518287.7051971,0.0020465823454884013,3555779.282949747,66178.61610429094,1.0000001352945755,90028686.5751812,ok,7111558.565899476,-0.000747206404110301
12,90018010.50551665,0.0020335258929845643,3411296.9602146316,63276.4250154059,1.000006477955429,86669968.69189414,ok,6822593.920429215,-0.001985825267111885
13,86646684.45418982,0.002176244875458209,3133806.559679945,51345.22262735683,1.0000017708375635,83564217.74952312,ok,6267613.119359854,-0.0024634980717030963
14,83581325.73216556,0.0022692579251433805,2967826.7702429714,54269.897061189615,1.0000002463128046,80667768.1547048,ok,5935653.540485943,-0.003070575182791746
15,80640961.78255516,0.0023011926002617857,2830996.107692998,46630.98210850583,1.0000008737301522,77856594.26492983,ok,5661992.215385996,-0.003126582543204748
16,77926264.32384111,0.002370157544799598,2677647.2129760617,41061.19951338184,1.0000008676576224,75289676.05835158,ok,5355294.4259521235,-0.005148168659938168
17,75355419.32253262,0.0025667648338343245,2543980.617859521,39577.6044184342,1.0000004702725427,72851015.14995183,ok,5087961.235717082,-0.006791756414299854
18,72869956.08393717,0.0026776561778966796,2388557.813628409,36058.20837061738,1.0000009660102047,70517454.24097338,ok,4777115.627256818,-0.0071961948381602525
19,70479954.83511552,0.002725861578533682,2309085.714644513,34008.205182178746,1.000000379083724,68204876.4761003,ok,4618171.429289026,-0.007685244603067964
20,68185510.2820738,0.002814287502938836,2206361.0353325456,29696.057701519218,1.0000009887406067,66008843.18164745,ok,4412722.070665091,-0.008031242062878086
21,66036987.47484214,0.0029680259406617442,2086231.3316639075,28884.447787242396,1.0000018879078256,63979636.76141547,ok,4172462.663327813,-0.00892257813041386
22,63985725.13911207,0.002983789516898586,2044668.5559656236,30483.790202960896,1.000000025367263,61971540.32302835,ok,4089337.1119312393,-0.009402385693606963
23,62005286.342363626,0.0032844636261438755,1843417.2725688536,25190.723032479895,1.0000011333124386,60187057.760757476,ok,3686834.5451362943,-0.008641326163401963
24,60124923.960692644,0.0032002647547179942,1862755.7793746558,27164.572357536534,1.0000003645484163,58289332.09441646,ok,3725511.5587493116,-0.009217662546109118
25,58284653.89814941,0.0033349923291555628,1786289.0025452161,29381.396972080496,1.0000000443680594,56527746.215929285,ok,3572578.005090432,-0.010777382370119604
26,56503037.73673579,0.0035361186764795247,1659725.9912007982,23386.365527185313,1.0000001244519985,54866697.91032692,ok,3319451.98240159,-0.011135593111989195
27,54850526.21494052,0.003475488488729183,1696094.6806019465,27289.826478659026,1.0000002196847837,53181721.00020135,ok,3392189.361203893,-0.011472681285637165
28,53171693.424900025,0.003565086462427612,1645595.5760818082,26692.424527001633,1.0000002437358206,51552789.88526643,ok,3291191.152162383,-0.012092905134694298
29,51506011.80678342,0.0037251628254346618,1559697.392320696,21360.503893783964,1.0000016894877106,49967672.35544361,ok,3119394.7846413916,-0.012116668866576141
30,49972561.06737349,0.003856228907088462,1501508.332974804,19617.039528554935,1.0000000898460806,48490669.64254763,ok,3003016.665949608,-0.01338835932454474
31,48494653.99373722,0.00415195999477577,1431428.60649887,21525.24788218991,1.0000001685558833,47084750.40110125,ok,2862857.212997727,-0.012439345174801275
32,47086784.67800067,0.004378376060648031,1371133.6407100358,20790.94036532037,1.0000000796408686,45736441.8717693,ok,2742267.281420071,-0.01273249077152716
33,45710792.34601468,0.004442254328418842,1309141.7473615613,20705.355402275076,1.0000025484955575,44422352.723248616,ok,2618283.494722174,-0.012670001377562912
34,44413343.795748845,0.004439351529025184,1307520.3798723528,22664.286136879204,1.0000038269272273,43128482.87169751,ok,2615040.7597447056,-0.01229220028584077
35,43115881.03932415,0.004911027115499176,1194819.764122229,18153.67460630112,1.000000008082893,41939214.94044409,ok,2389639.528244458,-0.012526552744379416
36,41926098.242364556,0.005013700720807806,1176241.370429269,19567.80780846165,1.0000000290938114,40769424.646661006,ok,2352482.7408577087,-0.012953431544065364
37,40786097.4361649,0.005363845877863939,1107327.2707119882,27869.48802401143,1.000000062224437,39706639.58804244,ok,2214654.541423973,-0.013594879616156241
