round,beta_used,J_used,beta_best,J_best
0,0.0002219956124120443,146769488.71972895,0.0002848180145069053,153248628.7066194
50,0.02501211441066171,3351.478489241679,0.0156603188274896,5517.313851535027
100,0.12868420925727167,1275.1395632053027,0.039031706721388386,3711.193610030276
150,0.22502293846240004,180.8757726206677,0.049797233164145735,1196.9046234214923
200,0.611707433909636,34.65361958334688,0.12923764717944455,1348.3203005872917
250,0.6605535451551463,95.26415500487201,0.156019868421553,577.8501482171088
300,0.5518047036900363,17.406115768826567,0.11480451790104469,469.2359931348498
350,0.6107797266406159,10.932998853968456,0.2487956963283952,181.9823815513642
400,0.2805377122001301,34.005965715507045,0.19027440002609305,34.662467620422305
450,0.8323812740694515,5.656851165578701,0.28113486388284625,27.555789940163244
