round,beta_used,J_used,beta_best,J_best
0,0.00038156443854295226,116642366.66506904,0.0030179245266349847,140331821.686709
50,0.005507452058574177,191666.00123163313,0.0039545134394829914,219988.08904733302
100,0.005201289645309907,63071.49293003976,0.015008024537923072,69373.95933771913
150,0.014162103430467055,21615.926507603377,0.043137406859579994,24185.542529325023
200,0.025530711654664077,11134.416704107076,0.010658367176954658,16361.994126943251
250,0.020011481937722397,5922.364173978567,0.015148294156244673,6052.069067243072
300,0.020429879944855137,4645.644007595256,0.19998787114455835,5954.798197623524
350,0.013306578468176157,10022.412099387497,0.01852388452017967,9847.366328981703
400,0.06384019911701547,23922.934042096138,0.04161385766120963,28156.53539216903
450,0.07012162178625736,5205.214009935036,0.04180818311118592,7865.248167868495
500,0.09056144225927495,22584.686152135953,0.05774098659139563,20997.056078753656
550,0.07504378824225602,1333.7922803405672,0.03163215833261568,2241.3978482906623
600,0.04305710110521118,1102.074802627787,0.029482421163247764,1102.7348531107764
650,0.04982026801896862,724.2525605987757,0.6097434131970769,835.5323847528957
700,0.10402615624023162,1316.5917673297226,0.04952437057637785,2598.427542788621
750,0.12374983302216232,1054.5389470905066,0.035639711680056974,2751.5949494840447
800,0.09395899597212741,1287.5092711094767,0.04922937483591258,1717.2983281693696
850,0.070591485234048,2755.1512359678745,0.09595496965395144,2701.450536919692
900,0.14649225490193435,2337.331236543134,0.05269004570081609,4655.845320563234
950,0.15102013089455146,463.4436539467424,0.04762006264561509,1061.4450877889049
1000,0.07693093334419102,546.0252020433545,0.6692955474740919,555.4557053917075
1050,0.17427739576072507,504.81378446519375,0.06616769808949485,1842.8007968545714
1100,0.07529125127159819,726.0777658298612,0.04383442522965288,727.3624282991585
1150,0.10780419293166685,185.59925486519933,0.05404520857019012,227.89472209920334
1200,0.19719979807088658,928.9157737400383,0.06691518471189582,1946.639199784424
1250,0.1276959638941703,145.89150364138186,0.10192308323978887,166.6351856738668
1300,0.1794239487791978,756.1365951299667,0.10129050224301242,1164.9737144047012
1350,0.18864764179509932,380.8373275399208,0.07138146428475926,710.713420543677
1400,0.04656732608344599,603.126502128318,0.044739995286399714,606.9277057219289
1450,0.24886340907164248,1972.5860042013228,0.1486666991940265,3252.450653874196
1500,0.2615835083839231,538.2846743836999,0.12746493081877258,1061.6062332475447
1550,0.1418232408142511,100.81338061951101,0.11301269621943033,105.73203568574988
1600,0.1836193335682894,159.77587403170764,0.13611965394241252,191.14377412950776
1650,0.2156921144283513,140.95254921913147,0.15597570314532888,186.72917507249142
1700,0.28066339540471735,413.2576337410137,0.12133315692505,898.4308633030706
1750,0.0690102363624159,330.5664900140837,0.1287153893380549,336.80928971310726
1800,0.26798154524517553,659.7524256128818,0.16372450737043479,1287.3180136623637
1850,0.14416000408714158,77.3884881734848,0.1293247998179745,80.74359704844558
1900,0.28467091143457063,381.9457091521472,0.1293851101387399,701.7831518166291
1950,0.30068492852376927,749.5965564213693,0.21346083796330598,1303.8825358557376
2000,0.3273801376263325,280.7174879955128,0.10572614399242407,533.2070909407365
2050,0.29609663057568253,144.25274804793298,0.16207314177822948,248.2435238933032
