round,beta_used,J_used,beta_best,J_best
0,6.299185359079617e-05,752285722.1691637,0.00028901362463888995,1218247944.5656443
50,0.0013488674926942408,2773089.6763581038,0.011660006520607046,5246899.614003932
100,0.0025176863157184044,1156374.8479929566,0.013961417016811622,2100635.4838979966
150,0.003911863974984317,604392.0611499548,0.05280592064679886,898536.0586913896
200,0.0058960662860754205,344414.8205834627,0.023157007515854446,552746.9163550502
250,0.007889149786901337,216522.8055448532,0.008059684072249863,219449.8436941484
300,0.003792536188494471,33465.857780992985,0.008575089375190336,41479.238579021636
350,0.006289947253942408,22543.36578208208,0.017031680937810177,27097.978856160425
400,0.014043135544743462,19961.366265535355,0.008616466020682282,47102.746990142114
450,0.01273841587125558,74756.55709582567,0.018980366104655876,64128.12146463307
500,0.02419833923785948,53295.02564013004,0.025770368988525007,48839.191696305774
550,0.010639623652429478,3025.0384231209755,0.005667866142975911,7333.296107576018
600,0.017668288239434716,7301.896363437176,0.007993978133336391,12106.845241796433
650,0.015486492597248864,4822.181826412678,0.0077171666578655495,6592.934295883293
700,0.018806723674943297,17133.569401681423,0.026062856445196608,16827.192450423667
750,0.021513548361462003,35523.06116652489,0.023062706677681632,36968.74486449953
800,0.02609390908610398,22222.095447659492,0.04048741724178077,25733.012369852862
850,0.030028544041306914,17692.415079057217,0.0494042683950792,19135.191685442427
900,0.021676856561983676,9918.057512760162,0.023256814466215258,9460.26462598783
950,0.03247788839533503,15837.099210500717,0.10043062642069735,13706.250135472234
1000,0.02751823317689778,9238.036166250706,0.02959752570875376,9334.899447123422
1050,0.015201500444047241,3760.917159974575,0.054025051366073655,4695.176240296166
