round,beta_used,J_used,beta_best,J_best
0,4.83395175331035e-05,756352143.7265625,0.00028901362463888995,1219316162.7150164
50,0.0014175709550044138,2754869.3819116354,0.0018413574018744986,2930583.960066974
100,0.0028454148546378003,977759.2970686555,0.002366801261927788,935956.1411146899
150,0.003954208208837539,224249.50027137995,0.0033842285583794026,238372.71268907288
200,0.0030248001987967046,59481.251803815365,0.047132956330332945,67917.80214010247
250,0.006186818389205065,58651.90582585335,0.003295154070951406,112232.91768480101
300,0.003262860844629414,36314.25499415398,0.030879793465521603,46079.24862583319
350,0.006908737482824615,41134.31823736429,0.003207537148862327,45937.88795554693
400,0.012107168873995506,151614.3212186098,0.009233454823488758,134913.9669533128
450,0.012718870589409228,11289.881099283695,0.004125220671830462,13712.080372294613
500,0.009557336680487269,16610.288612246513,0.014328543120272841,17569.840870095533
550,0.013334904207909287,13411.330379545689,0.005605535305707887,26228.883892002414
600,0.0159318481350597,61870.40535199642,0.01498538573470123,69071.49713811175
650,0.011421809381486037,4319.962578117847,0.0548901691698477,5381.065829545091
700,0.015146067953508284,13399.414071440697,0.00865355717030065,23737.913406695687
750,0.019305096555625196,49541.881824076176,0.014088143834429606,43326.384130831735
800,0.02049543815722038,20626.75347328186,0.01579039298677085,28363.72225241417
850,0.018632294636672715,14836.488647162914,0.014406852324193956,16119.353550839334
900,0.013829731681280938,4395.10114043951,0.007724542786421777,4859.130933292441
950,0.017858227532791586,2697.796689927578,0.012506327764970128,2830.359462410592
