round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum
0,447722986.40587693,0.0002219956124120443,230097805.13167584,83328335.70725067,1.000000304145124,300953497.686148,ok,460195610.2633465
1,299865371.9992448,0.00036315885906604924,138397884.16572377,27104734.4481728,1.00000000000055,188572222.28164753,ok,276795768.33144754
2,187784335.79147148,0.00040638770738581434,123537759.24582759,35258336.691759676,1.00000001556248,99504912.41226399,ok,247075518.49165508
3,99904530.29111853,0.0005351529541850613,88324868.40032604,37308272.36399821,1.0000000000821154,48887934.253665045,ok,176649736.8006521
4,48534264.84669615,0.000594578840200356,77184675.62436213,122966605.43208855,0.31384405283509814,36422289.13934004,ok,154369351.2486272
5,36012818.76187341,0.0009967907733511498,46545888.8187227,27840081.887097824,0.8359510041580351,16557777.513153657,ok,93091777.63739003
6,16376554.750380239,0.0007763629224605833,46519524.0749156,135193328.1758279,0.17204815024012826,12374755.716810066,ok,93039048.14978194
7,12331477.530487012,0.0016643718047607658,2727571.472711103,537424.6743455437,1.0000367863152266,10141269.935291678,ok,5455142.94541852
8,10113108.77629755,0.002382298872939888,1789110.8906494565,313896.85339148314,1.0000008191679597,8637893.78772596,ok,3578221.781298913
9,8625154.632941997,0.0025893388121725433,1322576.2803788872,384859.1355251385,1.0000002790857647,7687437.333793478,ok,2645152.560757774
10,7678230.578484667,0.00352350673189152,1272586.911751308,322536.403967746,1.0000000000735907,6728180.070654926,ok,2545173.823502616
11,6693880.146510642,0.004373184623737676,869464.0160452151,129821.41688447261,1.000000003296318,5954237.545339734,ok,1738928.0320895554
12,5939388.939183464,0.004373406767235954,807781.7893429298,159998.88342907495,1.0000021609742098,5291604.979181664,ok,1615563.5786858597
13,5301705.865131099,0.004099239492467359,861507.6388365695,355823.5673142112,1.000001600082175,4796021.55382053,ok,1723015.2776722675
14,4784779.500333261,0.005738590313769251,561003.638297878,191383.2260680886,1.0000008042668111,4415158.944753341,ok,1122007.2765951343
15,4415928.334364093,0.005300850254228366,634653.6369483467,104787.99498290686,1.000000003015802,3886062.6911167027,ok,1269307.273896029
16,3876771.8174282834,0.009160059645578263,746086.0255195168,1287285.42306912,0.2897904427988913,3768667.5175776007,ok,1492172.0510379574
17,3767877.22438878,0.005677145343431671,564596.2672999076,170088.14351015163,1.0000000029322142,3373369.0999409766,ok,1129192.5345998153
18,3370926.271605804,0.00797483044835702,401154.82871391455,34731.30124479345,1.000000000000238,3004502.744136604,ok,802309.6574275785
19,3015572.772194462,0.009988587637972498,288028.7801977411,62676.75857120373,1.0000000000045228,2790220.7505671885,ok,576057.5603954822
20,2794145.203438787,0.008625043202789682,498286.81476197514,688592.5299718449,0.3618154373402432,2704001.2725367965,ok,996573.6295239502
21,2676989.6279555093,0.008458562027371483,382443.14269382297,122573.06396156191,1.0000000015458992,2417119.549011001,ok,764886.2853876457
22,2416813.475887458,0.008348996171491659,489865.9979409876,469957.3316464846,0.5211813551506403,2289158.963562906,ok,979731.9958816154
23,2284373.1220245003,0.007324493400533632,528220.143514442,1418919.6688854601,0.18613461885737018,2235213.094481577,ok,1056440.2870281662
24,2241793.963696436,0.01218897620822396,342769.01673554705,614403.2617839259,0.27894465903412835,2193987.1704460555,ok,685538.0334706873
25,2189016.4118969073,0.01078420119735557,353265.0682345788,533059.4287798745,0.33135617640529413,2130488.1307630246,ok,706530.1364687474
26,2135986.892206226,0.010779394792476478,300090.18462779996,222990.38175629976,0.672876969545172,2035025.0051949234,ok,600180.3692555998
27,2022579.874452038,0.008085525544596243,456347.28096584004,1217975.4241385933,0.1873384601699124,1979834.1759926046,ok,912694.5619310652
28,1978857.490262891,0.011955612681537296,343999.54845946055,302159.3765008458,0.5692352698816507,1880949.1523596474,ok,687999.0969189209
29,1886606.4663127116,0.007160995375506233,611039.058650992,2034863.4529064833,0.15014252130240446,1840734.993872658,ok,1222078.1173019838
30,1850734.461948102,0.010036712445526605,582317.0689890517,3482378.2443596334,0.08360910678388021,1826390.956946511,ok,1164634.1379771382
31,1821096.895755597,0.014721289911297186,233271.25898043002,68972.98530127369,1.000000000002266,1656798.6220762245,ok,466542.51796086
32,1653719.7111617457,0.012636009597213713,307680.61213891115,599702.4797121484,0.2565277137811694,1614255.4091583528,ok,615361.2242775363
33,1603020.3707660588,0.012761936015656044,271160.2159343303,530930.3758366731,0.2553632531450279,1568398.1933338093,ok,542320.4318683775
34,1561165.4388077348,0.01412692900702593,248692.75603979334,270834.30147065216,0.45912344686284484,1504075.1011263295,ok,497385.5120794642
35,1505150.822034489,0.0120569879251171,225114.91886081162,128572.42412315338,0.8754401279903722,1406613.5053444633,ok,450229.83772162325
36,1407004.808061049,0.014083617601836655,290340.43635129876,872876.6353027702,0.16631241151883386,1382861.1989955415,ok,580680.8727025973
37,1389185.1027291364,0.013630148404559632,142874.39010424278,97304.8412643195,0.7341586926602031,1336738.865002359,ok,285748.78020848555
38,1332380.0144364017,0.011978469883905033,328917.4873856306,1456812.7606358116,0.1128894173202045,1313814.3626877067,ok,657834.9747712612
39,1312029.0609596898,0.023415301836120724,146804.09181221089,78137.40794643614,0.9393969909575599,1243075.3999053657,ok,293608.1836243275
40,1252067.5795356154,0.012519705440164614,368623.02333757945,947811.5050232472,0.1944600911594432,1216226.346174768,ok,737246.0466747526
41,1215689.7247006441,0.020503327640545833,152742.7115256962,623702.6813878353,0.12244833642996368,1206338.1792365825,ok,305485.4230513924
42,1205815.62352002,0.02867479221376225,145783.3774329254,442561.5662252601,0.16470406442696256,1193810.0661254737,ok,291566.75486585073
43,1192694.0055957816,0.02055746900703601,141471.00790028824,109769.53315950031,0.6444001528854286,1147112.036035881,ok,282942.01580057613
44,1147882.2635967114,0.015322067577020015,301203.58093559596,1353514.9700860213,0.11126717753127373,1131125.2274402033,ok,602407.1618711905
45,1132853.9203785965,0.02840054769110673,131130.08675173868,144685.7116594043,0.4531549288723959,1103142.7978110889,ok,262260.17350347724
46,1100843.8397816273,0.03633674608780235,155873.43164984987,654849.3499886332,0.11901472579346342,1091568.2229184806,ok,311746.86329969973
47,1092511.599953051,0.032062577649836214,92832.46090748641,44472.867934397545,1.0000000000000004,1044152.006979962,ok,185664.92181496954
48,1036049.2267261262,0.018973192297562877,233660.3103213067,1016434.3723217056,0.11494116919107507,1022620.6320951859,ok,467320.6206426134
49,1021726.606148102,0.0263581930523657,145451.1429673613,1311381.6891069373,0.05545721134264686,1017693.4487603167,ok,290902.2859347221
50,1020339.2945180916,0.03687452248949791,113313.1634565993,953842.5688078918,0.05939825248008043,1016973.9925719358,ok,226626.3269131936
51,1017121.1325811974,0.05187618821352479,51740.26369992715,106369.84240518774,0.2432092712088278,1010829.2766678914,ok,103480.5273998543
52,1009499.3227952372,0.034185467616593176,100215.4968090656,394892.9858668471,0.12688943637360148,1003141.1788422357,ok,200430.9936180729
53,1000555.4034684965,0.03924232918999044,61050.686740567864,248994.0949605286,0.12259464777718088,996813.159749739,ok,122101.37348103631
54,995607.5298511721,0.04179811772030562,68804.98917638214,87860.9548720488,0.3915561199885791,982137.0225522919,ok,137609.97835276424
55,979552.6088616054,0.022232052968664533,171852.14958555409,892776.8510428834,0.09624585885308724,971282.5799953,ok,343704.29917110817
56,971299.4032851665,0.026255430888055122,102713.28534596617,393666.8814998336,0.13045710748468128,964599.5642319248,ok,205426.57069178706
57,966139.234941369,0.02329919613281571,75681.32735832839,167372.26747775663,0.2260868198143586,957583.959630482,ok,151362.65471665675
58,956907.444888913,0.033529798940540624,95253.64833103928,857355.8290724886,0.0555508256321575,954261.7354842807,ok,190507.29666207847
59,954124.1011785495,0.044900409319595755,75390.52261217804,103467.57799235808,0.36431954857272414,940390.9805961841,ok,150781.0452243561
60,940940.5004531409,0.027319333174645456,143887.94247293274,861037.2939933663,0.08355500015893697,934929.2219250435,ok,287775.8849458654
61,933729.311693122,0.04542703899701975,84422.04376707633,428442.3445969366,0.09852205883909258,929570.5949114538,ok,168844.0875341526
62,929842.1030839768,0.05134773838427629,92186.5116320467,877405.1151873817,0.052533607358990056,927420.6580810403,ok,184373.023263969
63,927002.5899830777,0.06635194874012408,56863.72105014116,340326.8445414349,0.08354280886475587,924627.3124935623,ok,113727.44210028232
64,922846.7736858479,0.05079780253867433,54604.75847017611,275851.6363089336,0.09897486779636641,920144.5243105288,ok,109209.51694035222
65,921643.9301764525,0.03399343886905963,48456.48327938454,97001.78763562845,0.24977108391756395,915592.4160006898,ok,96912.96655876782
66,915650.490510506,0.036940782221197704,103190.41679473782,851553.5410646375,0.06058950601375346,912524.3623210328,ok,206380.83358947362
67,913345.9288020043,0.04224953470953436,55176.46874554959,497627.5437734998,0.05543952443543169,911816.4502083645,ok,110352.93749103212
68,911364.8931637965,0.054821885417475014,53021.79026314763,191623.70587527307,0.1383487236638124,907697.1446591581,ok,106043.58052629526
69,908082.7525312805,0.04164721930675339,58788.749102406495,350466.8434311979,0.08387205552291802,905617.3859168605,ok,117577.49820481296
70,905424.6617341621,0.056383522768178776,55003.58735874695,152202.95866615907,0.1806915839244342,900455.3190734732,ok,110007.1747174939
71,899598.1909671136,0.04275885591303236,67261.33500150454,346172.8188859059,0.09714993686964345,896330.9737425316,ok,134522.6700030091
72,895343.3951061408,0.039829309766037796,47506.50313664696,31776.473529210954,0.7475106243771192,877587.5871953166,ok,95013.0062732719
73,878574.1711732905,0.012934401940479373,266378.2611407344,2157393.270441059,0.06173613888354158,870351.5885106201,ok,532756.5222814688
74,870088.3380366473,0.034347726293665996,97278.81090738323,708981.8046455533,0.06860458919394734,866751.4516068589,ok,194557.62181476157
75,865134.6547687995,0.04782414208678163,79393.55764202506,593808.6605484869,0.06685112807944829,862480.8803234944,ok,158787.11528404904
76,861884.5337671554,0.030359233887646095,67740.81797389746,234078.5621744652,0.14469675767105994,856983.5954057511,ok,135481.6359477949
77,857177.604708851,0.027201937212371404,93103.79362634128,550520.7616407437,0.08455974789112361,853241.1880504757,ok,186207.5872526282
78,853457.2309234265,0.03449144501370526,135833.8103747424,1912258.1304479428,0.035516598991508434,851045.0534371423,ok,271667.6207494848
79,850927.0128342845,0.061970462681357426,53062.172458833695,269588.45679174655,0.09841328721990406,848316.0014249327,ok,106124.34491766737
80,847361.0501337444,0.07468767897904735,44610.6383344006,112586.05739706682,0.19811795246132685,842941.9659713422,ok,89221.27666877524
81,843397.8110206324,0.0581039046658759,74744.50027097212,1314259.2419818009,0.028435980468458875,842335.0944457173,ok,149489.00054184726
82,843225.2490871478,0.08574211264129566,55649.40078529022,918058.3818128228,0.03030820364354357,842381.932401327,ok,111298.80157058043
83,842093.9496753097,0.05208997002593583,45076.90040278297,74668.0225544991,0.3018487624329545,835290.7463748629,ok,90153.80080556594
84,835502.458232491,0.04193934288275732,98457.17822844324,1069354.582083877,0.046035795739789775,833236.1809594707,ok,196914.35645688645
85,833612.2781837084,0.05986966771194984,48089.207021683374,194148.38840806516,0.12384652640177592,830634.4375601828,ok,96178.41404336673
86,830739.1038855567,0.06402373831935189,55262.59196684738,605675.379181122,0.04562063595978001,829478.5465904,ok,110525.18393363206
87,828142.5557193978,0.08545921455419028,38210.34950515392,114738.79931196547,0.16651015059545415,824961.3501941938,ok,76420.69901030784
88,824165.1251158623,0.07986784153647335,64305.78938599544,654925.2769247714,0.049093989537207915,822586.6112402134,ok,128611.57877191895
89,823461.0656063837,0.07490511001079879,50244.49164737505,445338.9996074906,0.05641151088458359,822043.8817626556,ok,100488.98329470892
90,821913.384106877,0.09047908421616283,31607.486101674993,149568.6021292527,0.1056621699063576,820243.5263234831,ok,63214.97220334874
91,820490.8262769425,0.041426098482645494,58889.62581365629,877728.2064121463,0.03354661806664332,819503.0523843133,ok,117779.25162731258
92,819462.2076872861,0.09227223020928532,37852.59767091861,55841.81446830408,0.33892700327998665,813047.5739398024,ok,75705.19534183717
93,810845.2823111062,0.05817560690219856,60714.73286293196,406640.2642826946,0.07465410855222558,808578.9801821718,ok,121429.46572580242
94,808498.9688518515,0.0964113907761806,38155.625517844965,150911.0842575579,0.12641757133202117,806087.1980965416,ok,76311.25103568991
95,806319.2399428561,0.06647520260497038,51619.50406427173,464102.2075660667,0.0556122156097733,804883.9024480103,ok,103239.00812854343
96,804993.1351647384,0.06987111799729628,66752.75929134875,833054.6802196711,0.04006505267682217,803655.9087560729,ok,133505.51858269493
97,803892.4441886118,0.07076352955434705,47162.564014575146,697216.1880810801,0.0338220517687482,803094.8768477879,ok,94325.1280290937
98,802988.0655797918,0.12430239424586502,32534.49943194059,690179.8712173664,0.023569580039008498,802604.6533355967,ok,65068.99886388118
99,802961.2196604875,0.069155780041017,29237.693072971953,117624.68005866144,0.12428383676959043,801144.3333237872,ok,58475.3861459439
100,799286.1888208496,0.1086758269323108,31175.92384695007,171895.40892886024,0.09068282870734605,797872.6283398465,ok,62351.84769390014
101,798499.1681758937,0.046940066873008245,53555.13854366425,897116.4735081625,0.029848486860483994,797699.8982513278,ok,107110.27708720509
102,797202.9644309148,0.043667134065206024,57838.77803771307,1016181.9628137158,0.02845886866440865,796379.9513369722,ok,115677.55607533931
103,796367.8383642177,0.06623391115564116,44612.7598123077,469061.91376151633,0.047555299741293876,795307.0517816374,ok,89225.5196246154
104,795910.405758521,0.023629725946035924,89120.65954640017,1193002.1178200406,0.03735142554032065,794246.0139189452,ok,178241.3190927997
105,794967.3140432873,0.052997043590385005,51875.69254900919,1148891.2277155488,0.02257641598158889,794381.7304361275,ok,103751.38509801838
106,794519.7832901805,0.1000859681833858,35510.525523409015,1427043.0769342121,0.012441994953543397,794298.8724005005,ok,71021.05104681791
107,793783.8328262531,0.248325189068827,9252.972391784278,87636.05991227149,0.05279203789539952,793539.5911916771,ok,18505.944783568557
108,793386.9330486957,0.11851421516907408,23321.997282437907,141377.18192869762,0.08248147602135739,792425.1166688849,ok,46643.994564875815
109,792820.4262272049,0.08317325351531439,44474.207522761455,1088073.2435406973,0.02043713867002097,792365.9634540138,ok,88948.41504548212
110,792189.7701223003,0.10761697855925756,26811.62100742713,102032.64907329799,0.13138745906796095,790428.4147434707,ok,53623.24201482709
111,789016.4823453018,0.12970332210400332,29529.437873937677,730966.1642925274,0.020198908866402885,788718.2511330559,ok,59058.875747844184
112,788605.7571049161,0.09878744593917968,23148.89143810566,36581.69626013476,0.31639991860263156,784943.6034215373,ok,46297.782876211306
113,785027.1243305786,0.05514534452582735,76567.0562584544,1430782.702406938,0.026757052671118144,784002.7699519887,ok,153134.11251680207
114,783856.6081767965,0.0452960839090449,48444.91190270617,297247.5431786664,0.08148917125546672,781882.7403155487,ok,96889.82380541234
115,782014.7215351901,0.11170779273026714,23000.545748118042,70075.43733307048,0.1641127520817017,780127.3801041378,ok,46001.091496236084
116,780427.4747493719,0.07327330208656295,67843.79118829903,897261.9136310301,0.03780601302564459,779145.0231226849,ok,135687.5823765977
117,779115.2105377389,0.1086423915391097,33017.993169228095,155822.80316602788,0.10594724423628711,777366.1278444927,ok,66035.9863384321
118,776266.7327618654,0.09297925140366055,41184.14428075758,923994.7079084185,0.02228591999946797,775807.8194895217,ok,82368.28856151516
119,775831.7966954138,0.11956019450007949,21949.86802774075,54127.057614183264,0.20276243523340057,773606.4923482354,ok,43899.7360554815
120,773576.4265455666,0.050653437436272666,71364.90363185713,2009282.0484109747,0.01775880685548739,772942.7487756374,ok,142729.80726371426
