round,beta_used,J_used,beta_best,J_best
0,6.458478121563971e-05,749270809.9534354,0.000292352867647942,1214234392.8388984
50,0.0009366516466536651,6936110.024329543,0.009338415588923558,13442919.998931607
100,0.002380573457456232,1948790.535380423,0.01653444002051338,3583325.675031035
150,0.00483947663988655,731858.7712908983,0.021450299233104535,1207789.3322902701
200,0.007775967770473344,340673.9707939029,0.008878403188709666,358546.2371408794
250,0.009080146674698461,86286.66969287395,0.006443192932241068,91192.37536823825
300,0.011272497966346249,109586.83658909798,0.021048564827129,141328.17552120154
350,0.014686141366437434,130253.52791625261,0.02368296156533578,121603.76074354048
400,0.018492623210184096,87132.83504283428,0.038761379001231555,91340.40025324549
450,0.014913289084846978,21051.65282177925,0.0073764603185765,24322.310814341738
500,0.019988727762542253,57488.90460819006,0.02452722046466928,57983.091243988136
550,0.020309172389355565,19656.637301325798,0.013014329802693448,22229.400330798173
600,0.012962370069196488,6934.454783678055,0.004602785769284477,9120.441521320723
650,0.01897208751030412,5202.681276500225,0.006908250052139988,8143.498671917866
700,0.025504710163689992,40936.93681001663,0.037944434950720904,36698.85899611725
750,0.029274138746583498,12871.564259171486,0.02441735636072196,14467.043626879991
800,0.031809120726465294,34125.78636687994,0.02844026775823482,30876.246566227852
850,0.03302247780337661,14603.843839883804,0.03183164790591245,15743.247453654674
900,0.03634575237825487,9905.647995352745,0.023448358248448972,11172.94605445772
950,0.022301667324760143,776.1418561339378,0.3666914793971396,1211.4472362656686
