round,beta_used,J_used,beta_best,J_best
0,0.00012846756675565836,125870429.4819004,0.00029179937722124906,144522297.4320113
50,0.02814932776415664,13142.381480940501,0.02545231424885727,14963.03951542053
100,0.03477940560024446,1545.212829221855,0.02711666414926886,1546.7963481884676
150,0.04270380401916119,772.4688739911653,0.06051778814318069,882.1482718742296
200,0.15388265504340443,77.5270334801171,0.09981894722924008,90.36423049573895
250,0.306119736262695,73.68575215002056,0.22312592862431488,84.35449216194311
300,0.450875210810398,14.76594269531779,0.2954414255258331,14.296881653995854
350,0.38065199052462684,3.0732781593105756,0.24533974146089546,3.890021813784695
400,0.22566401665341024,11.702331130974926,0.1286391100090666,14.63182908314083
450,0.48561351542937936,3.7625426824670285,0.4435398005617142,4.048022760763271
500,0.06633471357632968,78.72770189220319,0.32088652982963306,86.84032794333606
550,0.6917990802781638,8.092016616545152,0.5773454253951135,10.105273750286065
600,0.6732362889755934,2.053810899553355,0.4876358507826995,2.087728479422056
650,0.33457178525446474,33.04478568036575,1.2668711513957318,60.15424061531504
