round,beta_used,J_used,beta_best,J_best
0,0.0002219956124120443,146769488.71972895,0.0002848180145069053,153248628.7066194
50,0.0667505497686999,3611.8181613286724,0.012408746735612621,18790.204217062965
100,0.13730957798751556,440.0775516850408,0.027059723451673727,7413.644166058153
150,0.23938205576341717,251.51771191705484,0.06276818901298599,3498.9965624223114
200,0.1308830682832058,146.5804220275022,0.04896324666678968,1100.325453627161
250,0.13539765231180886,180.255938992952,0.04598288158105623,273.6510438532058
300,0.7538359760439276,8.511319094803184,0.17034888209754603,698.209634345463
350,0.4665829026613251,16.370539751718752,0.08066065451237486,203.142149707098
400,0.23423287158787318,29.892096146941185,0.15172103667249212,31.79735571717864
450,1.5506138669421263,0.8813102201092988,0.2825735079487962,72.731465870205
