round,old_loss,beta,direction_gain,interaction,step,expected_loss,status
0,445048371.0248319,0.00014858971323692693,224592665.76949912,84538773.60452858,1.000070899754385,304990543.27654815,ok
1,304251140.09473825,0.0002386877882140679,138839116.34195322,26817749.20082662,1.0000001330565373,192229761.61671376,ok
2,191885513.0775718,0.00027213929085504504,121063315.17683801,31816410.654421486,1.0000011525714725,102638542.36244866,ok
3,101924226.84569554,0.0003572743004665651,85250376.21178347,29038475.041890167,1.0000018899101077,45712274.32057326,ok
4,45340809.76893001,0.0004672986010153837,61806261.04768088,53135928.702570155,0.5815863442760467,27367971.060884137,ok
5,27343775.264759153,0.0006177811067705597,50620032.761389196,120074368.61889666,0.21078617086903792,22008773.827239912,ok
6,22394613.371829413,0.0007653853926735344,35695433.80797762,49428723.61486588,0.36107986609269915,15950162.14207673,ok
7,15504676.860349517,0.0007526339360956126,40099102.83192247,212067616.4970273,0.09454320158420927,13609128.079157325,ok
8,13592770.367550451,0.0011501758833109678,6611300.546844258,2537972.495662198,1.0003087175251333,9518968.567086393,ok
9,9491220.050678838,0.0015191252695048803,4961409.0335311,3562871.032214638,0.6962655943298552,7763990.845956316,ok
10,7787898.980168566,0.0021530667438863192,3737000.8278604588,3911402.91578212,0.4777059418734431,6895305.230041107,ok
11,6952679.031432446,0.0016878731967953555,4171916.847086936,3810553.539318796,0.5474161173750022,5810791.7702106,ok
12,5786676.663193954,0.0025126786299533403,2761808.280340943,1157028.0427456165,1.0000515175511795,4181873.3615728337,ok
13,4110627.0389867118,0.002358727994898236,2840426.609490745,4503815.6226772275,0.31533557848026367,3662783.2549694628,ok
14,3700703.1420816137,0.0032877834730708167,2358061.5660817083,5413232.301314087,0.21780531804530892,3443903.967396191,ok
15,3432564.2456435696,0.003508458201489663,1770269.5375242091,1753584.750629816,0.5047573369032778,2985785.9769627107,ok
16,3013504.968166997,0.002518932593184569,2728106.733328625,8173584.046306384,0.1668855864130649,2785864.122172508,ok
17,2792864.362791548,0.004825954709225533,1510843.5967372088,1186118.5785537122,0.6368855627316151,2311747.1256378307,ok
18,2317689.718105672,0.0030598629874990188,2228298.836939147,5759584.042492267,0.19344268791804325,2102165.6598545928,ok
19,2101109.1932482324,0.006055154833655041,1122308.4239660895,1530064.1637719972,0.3667520782917083,1895304.7197613048,ok
20,1898574.9602205735,0.005057120754542157,1437468.5856396882,3956644.6715726797,0.18165247387103955,1768015.0978738966,ok
21,1796574.19740711,0.004451736667111317,1346134.8654212332,6164197.6594505,0.10918978752712748,1723082.1074380085,ok
22,1732890.8773781222,0.005315121544053516,1281012.8456774075,12061372.101691158,0.0531039435180759,1698877.460476731,ok
23,1698945.6127131882,0.006718033679402499,705267.7467640052,1085016.4618870518,0.3250032472030006,1584338.4587902657,ok
24,1575463.316567015,0.003393399600707052,1190329.295256829,4442241.473883839,0.1339784545994218,1495724.0768455507,ok
25,1503283.4377651364,0.009985011737139398,528205.1193319145,2349517.064463915,0.11240716811998003,1473596.416939848,ok
26,1464751.3019040402,0.008626742399589138,756639.150732341,4785398.213324488,0.0790570728916092,1434842.463657994,ok
