round,beta_used,J_used,beta_best,J_best
0,0.0006061716540533689,71561611.583446,0.0030179245266349847,104932164.32077722
50,0.004725777139549368,972726.043941021,0.033458885358101924,1700805.2177811924
100,0.010169975330447261,407020.82406727225,0.07992893643507244,736114.6803639608
150,0.022320306431304077,175021.36339639127,0.0925869708590522,274602.7907737184
200,0.0437453399317576,84872.83084331825,0.09479319638704613,117712.14673551734
250,0.06409348128018819,51330.34547572583,0.0766000649375025,56391.68594458945
300,0.07754327197169873,39372.395120041445,0.0935804985339224,40691.35263312696
350,0.07533662871962371,3953.6612042915076,0.04199284661123958,17004.619035369193
400,0.11662686006105992,9004.064919350669,0.06838636966806848,15789.369629274175
450,0.12192999358497215,2934.111739668995,0.07192987079415251,12501.049307496707
500,0.14210158664256428,8436.358740458265,0.09451671837612004,13139.79410531269
550,0.07094410581969329,720.6646880470216,0.02698541256170328,2571.3057349576357
600,0.12176551561924097,844.5664743483067,0.052201166021241474,4861.505058242732
650,0.13705470535427502,428.77465940639377,0.04045549196797448,2398.0232486035898
700,0.22515447679910133,2239.114484358579,0.08986817871078341,4160.825685609078
750,0.2032607410886038,843.4710689466447,0.07911058863933584,3380.563098209476
800,0.07148759315419603,524.8562149517238,0.035316069505846315,709.8206302112292
850,0.262457001048665,2586.9979978762567,0.13896537734432213,3967.6906715297628
900,0.26330714474268,6302.557033548132,0.29446047660726343,6367.485609629258
950,0.16554220267900469,519.6937324870378,0.056556268007734924,1482.0504573535395
1000,0.16546294821352334,145.05259867198765,0.08127691467656081,679.2165552766746
1050,0.2986813503011821,390.61098197847605,0.12680124143419735,2558.6424729307746
1100,0.19924269930738722,265.3577489089221,0.07116865345918566,1368.3466860348522
1150,0.24892770369650277,256.13136712275445,0.10469487880987569,938.0884315755683
1200,0.33884540407844393,1107.2569872774184,0.1887890173617051,2676.9315756944516
1250,0.35320351990995874,441.86369416862726,0.18765249900167558,1998.307278613962
1300,0.22103530272162455,79.83916933648288,0.0903590410460076,400.62113377274864
1350,0.367864450455684,2503.3359922990203,0.28026975311188945,2652.9969672880966
1400,0.3710984571875642,719.4281745422632,0.18446989030885275,2359.489868001342
1450,0.17287200914231066,197.48632358387113,0.0532253070138803,390.48086131209834
1500,0.41666065501956884,356.80551113002,0.19962590519386472,1732.0304716972714
1550,0.2828762393866527,92.48653602413833,0.07772544655694057,474.25625272447803
1600,0.43849691223350534,1662.920971563086,0.3536536659588686,2061.67421252633
1650,0.47026708400289263,1098.3792967731133,0.3530022446590672,1826.335894845321
1700,0.4888978023788221,163.04174349736422,0.17124138097449898,868.1670268254853
1750,0.4433221185507956,764.0019114641473,0.37438289000984903,994.7701240282274
1800,0.45857396781416065,303.81557461526245,0.18862581357879213,851.1116377105044
1850,0.4589137551271258,1858.61511567235,0.44475881098344555,1863.885472360052
1900,0.5222225545032954,1347.4147095885128,0.5843752548681141,1077.4100821572958
1950,0.32764819798965944,141.05047652311623,0.15262932345377003,499.96122460760853
2000,0.1695646507851754,83.93635594658554,0.08809896018542351,100.50090631574892
2050,0.35870834857024353,57.655825407244265,0.12389203586860317,362.0523035119679
2100,0.39868470098299447,75.72377543430775,0.11005619881548867,320.4594242316996
2150,0.27058814619345384,164.77731367386878,0.09386339888087585,235.01352482851348
