round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum
0,4920590974.905018,5.401418232827761e-05,1269841864.578888,292237383.89147705,1.000000019444957,3942986480.8906736,ok,1814059806.540523
1,3947203284.584564,9.200872246436451e-05,732327409.9133477,225227443.53081626,1.0000000185092432,3440103312.9847856,ok,1046182014.161494
2,3441050012.456955,0.0002039147899037956,324787209.27090687,132733769.34406652,1.0000006766566576,3248996532.3911257,ok,463981727.5296934
3,3249315458.144761,0.00024111905166902703,285607358.6472628,268738085.23854727,0.531386086184512,3173431569.896229,ok,408010512.3532325
4,3172350427.5770626,0.00024192303978763348,272601217.41827625,65043792.811648645,1.0000000000778033,2964793002.959347,ok,389430310.59740317
5,2963561520.2929535,0.0002346799035369506,296420154.98327845,199959342.70137146,0.7412010636231338,2853708053.216483,ok,423457364.2618263
6,2854953324.4244347,0.00019769318542507043,329206139.1670454,121954218.03536905,1.0000000000244746,2647701403.2906704,ok,470294484.5243506
7,2648237505.701199,0.00018544031810417125,369086816.2332188,424083583.9556945,0.43515810349284656,2567931946.213069,ok,527266880.33300096
8,2569528431.4827375,0.00021410500730954817,298223500.1552662,106277486.61747386,1.0000000000061733,2377582417.944416,ok,426033571.6503804
9,2377219953.5033674,0.00013703302640462268,425799950.19706184,890383061.0270538,0.23911054063961137,2326313325.355398,ok,608285643.1386596
10,2328093605.0951443,0.00023345189214888653,272289499.5688351,36358756.2675044,1.0000000000000553,2092162861.7938027,ok,388984999.38405
11,2091181089.3163555,0.00023008543209844252,277003964.35800874,200460979.81186277,0.6909174159928364,1995487657.679352,ok,395719949.0827594
12,1996867527.268244,0.00018084000886815302,341405227.8348089,179976952.3988061,0.948469299219764,1834961338.6710217,ok,487721754.049727
13,1833421992.1445925,0.00014686269631055052,391246227.366246,843030301.6051748,0.23204754717671017,1788028128.443353,ok,558923181.9516705
14,1787047605.2031257,0.0002417190408878212,250697781.411822,27475615.586325005,1.0000000000000038,1563825439.3776278,ok,358139687.7311743
15,1564367983.8305583,0.00025813942986554594,236968845.3462864,154100073.39569655,0.7688797290115504,1473267713.033542,ok,338526921.9232663
16,1468702929.105401,0.00020012099092381355,300026183.42908114,160794429.6396657,0.9329495558441564,1328748281.8195117,ok,428608833.47003996
