round,old_loss,beta,direction_gain,interaction,step,expected_loss,status
0,271555058.7524318,0.0004532233883623002,157429105.104639,46470370.9089801,1.0000221484099086,160594896.26486465,ok
1,159808864.06858498,0.0006554195137270074,107310185.0620021,217451076.80841818,0.2467455821259189,146569707.0280031,ok
2,146585789.79674447,0.0007239760501977383,95802104.17241096,211804714.86323467,0.22615668455320212,135752646.670318,ok
3,135969643.68993402,0.0007904580530187035,89268214.1239098,270235511.6451895,0.16516743780350393,128597542.58786365,ok
4,128087619.64502925,0.0008987679576950139,9322762.628454253,3159489.753591903,1.000027844982688,121924263.13232757,ok
5,122107570.43287224,0.0012085174789526953,6993138.095719346,494814.3071889428,1.0000736179595795,115608804.68090521,ok
6,115563862.26383987,0.0013989709092909145,5776465.353815829,153350.18416155214,1.0000002980658154,109940745.46383564,ok
7,109965446.52369691,0.0015637687191196964,5050187.3763071485,112305.31073109613,1.0000007949673217,105027560.6219451,ok
8,105015311.53326857,0.0016612841452349624,4544305.909954801,94971.42542738552,1.0000146616657382,100565913.20654589,ok
9,100473805.33014265,0.001769566747067307,4156129.97303985,86582.20431337811,1.0000142718803222,96404200.71702595,ok
10,96416042.78632,0.0018340911573320178,3962491.861643498,76632.7606208839,1.0000000919838878,92530183.33490993,ok
11,92499519.3958435,0.0018927359123966183,3722093.186314872,70201.37834473622,1.0000002732379352,88847626.60921967,ok
12,88888932.46533255,0.0020511913065959795,3442008.4231337584,60050.30894702146,1.0000004088237466,85506972.99307103,ok
13,85436613.46251717,0.0020922678623656386,3269472.522235661,54627.70091955352,1.000002619335794,82221760.36353162,ok
14,82309825.5417338,0.002217028866210257,3089604.8406230276,53886.336047296325,1.0000000282312858,79274106.9529771,ok
15,79298015.06488538,0.002272211091290221,2957446.5795347155,48062.41362460631,1.0000014817660197,76388626.65916602,ok
16,76409843.49400571,0.0024023858201582603,2748562.3363991724,40734.23389679212,1.0000000854386217,73702015.1636305,ok
17,73713193.59017633,0.00241349582975273,2680938.999507888,41699.09475833738,1.0000025398481718,71073947.08806777,ok
18,71040912.59431556,0.0025389368443271376,2502557.407176603,40411.00512260011,1.000001320908665,68578762.99337035,ok
19,68537855.98551878,0.0026351842722813243,2388672.018932929,36514.43111906984,1.0000000113865453,66185698.37133775,ok
20,66202742.4927586,0.0027717614069253413,2286275.7444449025,32776.24908204496,1.000000015794993,63949242.96231943,ok
21,63949775.22220538,0.002725947265074069,2215166.8867843268,33058.31605420011,1.000003936718248,61767658.19127041,ok
22,61793867.33622807,0.0029096790569011215,2113982.1843722807,28819.942391188903,1.0000015726749472,59708701.86028904,ok
23,59725669.456823915,0.0029565249297197026,2046605.592427181,33533.44768416244,1.0000005677498747,57712596.18819806,ok
24,57689920.129513144,0.0030476901688812038,1950197.3592129196,26042.86673578213,1.0000002906281549,55765765.08539133,ok
25,55787972.79826367,0.00318416726189657,1921819.3572197463,29525.47015950711,1.0000005568314667,53895677.87395537,ok
26,53893651.97408579,0.0033262966659364356,1820481.5505088596,26140.764305696735,1.0000001074989129,52099310.997803055,ok
27,52113090.75838249,0.0032881393469590425,1768512.399544992,25016.31945048475,1.000000292248861,50369594.17606424,ok
28,50344114.73956992,0.003535845899107661,1686812.8656430803,27048.059784155765,1.0000004781615828,48684349.15300857,ok
29,48728075.22300732,0.003654350813447738,1632063.3723437656,22706.860443785,1.0000025076963437,47118714.732271954,ok
30,47145464.48171371,0.003908896795263293,1560499.890837464,23946.152621081208,1.0000000133080016,45608910.72336755,ok
31,45615455.97380607,0.0038697394894147102,1521578.7861408773,25802.42739036384,1.0000029177756766,44119675.32600159,ok
32,44112065.32191582,0.00407888210740915,1465089.6350220419,20972.227861146934,1.0000000810851815,42667947.79935894,ok
33,42661334.02354519,0.004214180519561065,1423186.0873033516,23536.617371143024,1.0000000003114795,41261684.55318435,ok
34,41254135.58036609,0.0044294550090237805,1365107.8202904246,21646.461115862065,1.0000000036416596,39910674.21637793,ok
35,39901117.23171948,0.0044698390674972055,1311337.9457987663,20242.47255414816,1.0000000015577166,38610021.75649523,ok
