round,beta_used,J_used,beta_best,J_best
0,0.0002056840996431607,144699831.2544825,0.00028481801450690555,150403520.80254504
50,0.03814756584768394,15784.253092792933,0.012743822295093079,27099.167379702023
100,0.16159997632544035,322.3838098751148,0.04369010159293056,720.7614618265858
150,0.15764430889928482,120.27770176506601,0.07391827008820565,281.5524040700135
200,0.13709176011721802,63.47024160111323,0.06351214102378258,78.57570677994002
250,0.26140674292822824,23.52653059514705,0.09638850307188422,73.18532862111995
300,0.11463179832941678,130.81891399179585,0.06513988329877525,157.1984298714801
350,0.48270439505947704,12.119508607196622,0.1772390185602177,34.66863414390597
400,0.27330159670620136,13.637361900648102,0.2246162765195656,14.784915326417796
450,0.4858330052769435,6.667163950623944,0.44822343659081976,6.9223701268574915
