round,beta_used,J_used,beta_best,J_best
0,5.512846423275229e-05,974552213.5536175,0.000292352867647942,1214964770.6071298
50,0.0012895852829155454,3123114.665996909,0.010007892910459818,5150942.885527499
100,0.0022777040081741248,424300.1629218459,0.023725511783982942,539508.7121778086
150,0.007818281703572436,190418.21890503168,0.0027873529827568766,249010.15259956085
200,0.00527891398612348,45546.752575457096,0.03873810804963862,54610.54937778915
250,0.010322623660221249,55396.51413089037,0.005212410562357753,58961.882612614034
300,0.010295197143946541,26997.676195383072,0.019946515470940625,27039.51785384775
350,0.009455949992086559,20316.610549390316,0.04365258790359332,22438.56647024272
400,0.015061428033068817,12413.192367315292,0.00845878773891236,15501.5568111129
450,0.017250603603386264,13132.453560948372,0.00671572190813046,41405.09440562976
500,0.021932459398059004,19155.50463795662,0.006314556596099326,25468.484035857768
550,0.019361191160777183,36204.69196373224,0.00808241647327821,45430.71012172288
600,0.02199272456543254,2871.690721988678,0.0653286382484149,3505.4019779167133
650,0.011206144258407554,8906.164927244186,0.005224400984576064,9124.069541482613
700,0.008817733468015895,14830.139432549477,0.010278490890686899,14924.264432831491
750,0.023071403530546,9888.88427913189,0.010303795455732517,11913.887055922709
800,0.03189002828819665,7838.285924077034,0.00761104115306162,9699.789607626364
850,0.0388197110592393,8181.165284395218,0.018983465582128156,14961.60908356709
