round,beta_used,J_used,beta_best,J_best
0,6.027006625630734e-05,797171707.1556101,0.00027361352651902453,1292215784.6039963
50,0.0015492942828131632,2470598.5829654336,0.013164220663437464,4837168.036630017
100,0.002933141045682637,1028956.0750002265,0.030903486545065004,1946833.151566946
150,0.004688959824441019,405329.5611463785,0.01746950633752584,606314.1440572736
200,0.007008060865236113,275405.1548681855,0.05634355881789285,445992.4103794125
250,0.00948699649364768,204025.27959609032,0.007144140330170972,174597.0086369203
300,0.0126742152651417,106610.51084786654,0.009207355517220012,126790.90131272253
350,0.004961013886849439,33669.88451093435,0.06849405867730264,57704.3450881441
400,0.012700034467389956,39128.276002168655,0.01080119430750434,39251.69175131247
450,0.014751257478059873,67962.3654641509,0.025915067302978233,78658.59076797111
500,0.018447266932326508,52017.873988330364,0.03694711742021675,76704.69476833507
550,0.018490943440026025,24963.568134009838,0.01788395632683828,24859.373251345653
600,0.012273158659331254,8777.25362354517,0.018182984110401663,9485.623019429884
650,0.023641596423377535,29661.03652381897,0.020762853693556082,32553.350229121643
700,0.006809950775491411,5557.186898171902,0.12762838509653496,5634.944067393438
750,0.007304858140042895,3691.7087295651436,0.04258055221044096,3799.146557673822
800,0.023872730403502945,22420.597821176052,0.03708670406993329,22665.57746908249
850,0.015160046691276073,5307.266046285629,0.010330513593701521,6366.986739177467
900,0.01919776518855386,5166.830316960812,0.010717616407795397,9334.711842439416
950,0.026858293743956,5560.750675559044,0.09164493965700202,6398.78740205826
