round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum
0,445048371.0248319,0.00022577301360985686,224592665.76949912,82546095.26746905,0.7500002623236518,323036023.850386,ok,449185331.53899825
1,322453790.03059876,0.0003578727303395186,142402517.551866,18568763.14871542,0.7500000000402771,226096831.13323796,ok,284805035.1035479
2,226849365.72361177,0.00041650874758211433,116034517.57318765,17285107.16274933,0.7500000000388278,149546350.31926888,ok,232069035.14623547
3,149955460.59219927,0.0004919115045211394,99120829.91047052,20205643.996957727,0.7500000043157895,86980512.61065541,ok,198241659.82081622
4,87762080.12468673,0.000636062694992732,71242956.39981142,17478664.556781013,0.7500000001431777,44161611.63157092,ok,142485912.7995294
5,43748084.06807602,0.000923151060028438,46401368.20068561,17289883.947957907,0.7500000321554585,18672616.980177104,ok,92802736.40131089
6,18933654.66564827,0.0014556271363540731,28759779.837419454,28462546.002015837,0.3789161179842613,12122689.58435014,ok,57519559.67480299
7,12084385.69268903,0.0017141850206937345,25525723.474634044,61954899.87391896,0.15450184444600054,9619528.594158072,ok,51051446.94923187
8,9534381.334793046,0.0022805318644492276,5152206.019046278,2174332.465171964,0.7500001042656295,6893288.635031803,ok,10304412.038092555
9,6919572.963482058,0.003365339908899595,2905482.740499053,1391687.422171263,0.7500000028856986,5523285.080718741,ok,5810965.480998104
10,5511911.7624554215,0.004051305158257866,2781756.924834879,1074790.086258379,0.7500001868194663,4030163.273850859,ok,5563513.849669758
11,4062856.546984119,0.004218568215991209,2358139.733706181,1748598.9429220755,0.505720539131783,3317506.7360603884,ok,4716279.467412335
12,3336684.2572315494,0.005836519294910896,1621105.6166599146,1461263.94000433,0.4160197138962224,2915176.8229575385,ok,3242211.2333198288
13,2921242.0995164746,0.005840121575372822,1793114.6732928832,2073747.1108615294,0.3242526530660134,2557853.230724715,ok,3586229.346585664
14,2520781.7657497087,0.007316979759432171,1416749.0556206107,1739309.576025833,0.30545505134954665,2250311.043540949,ok,2833498.1112412214
15,2256612.446740127,0.007413201388053451,1106623.5769394138,929077.851946513,0.44666207517792683,1947683.2071672655,ok,2213247.153877619
16,1957223.9405872058,0.007587523668052852,1561078.8853114443,6319447.66820431,0.09263540308074678,1866841.958223663,ok,3122157.7706228886
17,1871342.802095306,0.009565700165900616,895208.1064672163,560718.6101095129,0.5987014411018756,1536366.3124528038,ok,1790416.2129344323
18,1521068.7776115513,0.008131591499547048,1306358.8075706358,3255365.28575118,0.15048527886662247,1398201.4217008415,ok,2612717.615141271
19,1381668.5838858618,0.010659891562768512,1046345.338734006,8276268.321077523,0.04741019585191103,1350663.935487041,ok,2092690.677468012
20,1355425.53007324,0.01354190604962245,737342.0070345119,2028546.706484888,0.13630608146906958,1292610.4052723567,ok,1474684.014068462
21,1290933.4722861391,0.009939870279745166,880605.9251497553,7577583.402916616,0.04357949023748833,1266948.2489623027,ok,1761211.8502995106
22,1268333.3059755394,0.01674215326606141,604388.6851078332,1037356.9927916764,0.21848385704279222,1185802.574053426,ok,1208777.370215048
23,1206686.3528146062,0.01448066685461766,682738.8028957631,1458666.2861820413,0.17552133309123388,1131789.3372912453,ok,1365477.6057915261
24,1134698.4976605433,0.016354612146276988,529218.1119182062,1945705.4590744262,0.10199734550970185,1100961.7210284725,ok,1058436.2238364124
25,1098233.1171361704,0.015867227793024036,735548.8042843504,3952324.343533095,0.06978951564487706,1066149.620396062,ok,1471097.6085687007
26,1061298.8905446136,0.016609712833439656,405601.9476635925,448847.58159096894,0.3388694439094813,975395.074011261,ok,811203.8953271849
27,968794.8710073568,0.015355990013827531,641204.8638118611,5045312.551315725,0.047658459507477394,949695.5984836223,ok,1282409.727623084
28,944853.5406188467,0.02475535810582546,402286.42417973233,1829002.5738270115,0.08248069807345598,924115.4999364599,ok,804572.8483594644
29,923240.7097989207,0.023972745001702888,331553.07653419045,440405.43898378976,0.2823135063617999,864739.5150605397,ok,663106.1530682035
30,872151.1900916708,0.019450863077663708,538058.2819209881,3145295.292443932,0.06415036966643325,850578.2915370975,ok,1076116.5638419762
31,847400.4287398417,0.035065839861192626,289566.70990702556,2261238.456314547,0.048021258400193084,838709.5801145048,ok,579133.4198140511
32,838782.2129702144,0.02481665595665659,340023.78454425023,2990441.5046324073,0.04263882741279955,829720.8283043212,ok,680047.569088491
33,830885.7791903899,0.021136256112863974,491123.1084201055,8114976.968296196,0.02269521729723501,823919.4381495849,ok,982246.2168394157
34,822433.1595861784,0.0465307075290914,405702.49486238655,4227035.93876024,0.035991753507072406,813306.9444659962,ok,811404.9897247653
35,813301.7672544835,0.025533358854232375,356650.44764772186,4175948.8996307096,0.032027192162174936,806162.6969910215,ok,713300.8952954434
