round,beta_used,J_used,beta_best,J_best
0,4.935399349573938e-05,752439465.026989,0.000292352867647942,1214767256.0680685
50,0.0018637889493178339,2973806.578717768,0.009761093631539689,5040536.123785112
100,0.004026560317770967,1006193.052842915,0.006592200502977084,1214974.8077945837
150,0.0027174321271207997,90712.94693809748,0.01777327121054584,103738.06459768623
200,0.003526193199531309,44188.032265245914,0.05266300500614795,57706.686017627966
250,0.009289322192228559,48699.29991310835,0.005374862878651095,67063.25706964954
300,0.011187057404779764,155547.18566465378,0.018849455216445002,163449.44847752684
350,0.007348273211685036,10141.546225070953,0.07060313118454951,12443.904276951089
400,0.014480548400516513,98163.10416156054,0.014316507658879332,98174.72701277726
450,0.011411969202302502,6959.019224584103,0.02177504715093046,7710.67657690814
500,0.01555178659033831,5192.75029528141,0.04436090059620927,5944.795944780702
550,0.017239991991629167,14001.46232354641,0.008234499697844273,20126.594201623102
600,0.009011938543389249,5503.837949335575,0.006547741321134809,6158.7688712747695
650,0.022921268559990646,41677.96700543165,0.03523493348607009,41140.13982913586
700,0.009185620970492686,7851.262848734856,0.0164292594295745,7930.013778571738
750,0.010083410755294165,7036.405647337437,0.0061594260723165034,8016.700437242892
800,0.015682925967272946,1705.5811173915863,0.00892069841210662,2632.0053603814977
850,0.024728562289610442,10912.30073416233,0.011472180625984036,11541.748808692639
