round,beta_used,J_used,beta_best,J_best
0,0.0006061716540533689,112521684.36742419,0.0030179245266349847,139909552.42770296
50,0.008291951518764771,889135.9891660586,0.03641735648476677,1459596.268465614
100,0.007344370268722077,64850.084994960576,0.004149541120223048,67187.88512373412
150,0.02118578647109252,23252.13339347206,0.014850217737712489,26983.384953781155
200,0.025676479852019554,9307.928409634158,0.008966942856982286,12881.539105775522
250,0.07361393318089995,13126.19778110087,0.054469229753394514,26632.691835797137
300,0.0855857615739738,10974.870694143698,0.061354988198095615,19199.743504595834
350,0.09045927268777329,3308.345556555316,0.030076624848060916,11981.063430643433
400,0.02587277528324723,8353.799086181447,0.02279615384388513,8548.195847163863
450,0.09076423972962554,4020.459311787039,0.040539483471253676,4760.403559211836
500,0.15716687447207783,5702.617327950895,0.06497453038319828,11914.963198628597
550,0.09418237376372923,1215.2721377816051,0.03956158100669489,4097.645863944957
600,0.10343725868650741,663.5448982734233,0.05778842612505792,1515.4389798704165
650,0.16413926965985573,673.3924979139119,0.08003920049775465,5313.989060495038
700,0.10283266959512236,985.68473415263,0.045911597256655105,1948.3381569723306
750,0.09644920380977476,1477.8914364986122,0.03463348995231779,2345.892404075274
800,0.1100026967687951,857.6174363847822,0.06527130216864407,1116.7462941275705
850,0.2518117190412973,638.4338584542274,0.12408872088236125,5728.505237248967
900,0.23297540122412108,488.78244583681226,0.06675368227224791,2270.1612886311314
950,0.24522624727497583,1188.2010813876987,0.09912809921472424,3697.7846269214597
1000,0.14226051001552895,275.2269062064588,0.05164457958523101,1741.2986712886693
1050,0.31373538429535036,1981.7778434734792,0.25008239859594983,3577.238095751175
1100,0.16862493836131678,172.68919467367232,0.05256505618471406,613.0415370059267
1150,0.27043619380008926,792.018937414512,0.07662757804048499,1156.1275953706697
1200,0.23243534189977094,185.37800928764045,0.07744091178756726,1673.7396843099261
1250,0.12145453590702773,256.57423357479274,0.08956281889227691,277.84994624002064
1300,0.3329143043332856,637.1639294065535,0.09705664799512038,1479.3790037715435
1350,0.33447581216555633,288.7254995945841,0.15269329438106186,2023.823853735338
1400,0.2084304700616201,194.97952385805547,0.05660394315794788,405.4783741552098
1450,0.31152076464160766,693.4319901391864,0.1617482841292759,1160.9729149566913
1500,0.3353024205534885,561.789238281548,0.15995611849691682,1386.6804871931918
1550,0.13878862370744227,234.6109877228737,0.05393013994683387,260.97065603535776
1600,0.3716329447530806,146.1054620873183,0.10903488813563497,1056.8611634692
1650,0.3301014852227537,204.7679590769112,0.14224752891415338,1425.9619452438842
1700,0.1946005239987734,196.40375408809632,0.07298273214801904,552.8293698930033
1750,0.22844334222709564,345.16360476613045,0.10289349527933972,404.0313659702698
1800,0.5425736877025983,172.81379331741482,0.20717751453154315,810.778731001444
1850,0.2075240605609226,156.9074799772352,0.08936075338289028,218.04765189241968
1900,0.1511235381961078,257.9490958061069,0.06288747849915458,332.690602758541
1950,0.12989600502154947,312.95603938028216,0.5946097600052124,383.716898156839
2000,0.3727386177470553,161.03485803958029,0.08106346702085745,255.08500210026466
2050,0.3336497369545428,98.36452499590814,0.12865435743328,395.54074476941634
2100,0.5677706798868649,543.1013044351712,0.36636706659677715,1103.7129188395952
2150,0.5715883587264848,165.87635955959558,0.25976727799626065,1100.8186567075895
