round,beta_used,J_used,beta_best,J_best
0,0.00022151585364569502,124036422.25230622,0.00028918759513397015,142753058.15322307
50,0.06639965611697785,12454.45626465173,0.033473771463429676,19352.622201218324
100,0.12478438727481037,586.1418465625029,0.042410494633108024,8041.280376000343
150,0.1758412079588616,66.42641221883241,0.03239532280985696,1852.4415744715575
200,0.28421672771161755,81.20314653473906,0.09587666520953854,1944.3102241475
250,0.55555735779591,12.966082550003193,0.0986515290583498,1276.4085240500337
300,0.7240756765636104,8.346399024943821,0.14769116764670662,629.6493176020145
350,1.145737987078982,3.382486617541872,0.13764587097761768,150.14481810822045
400,1.9169843335719925,5.148295568069443,0.36109821613458154,227.25864094659946
450,1.2224585241078483,13.461720853345469,0.2319571524070538,122.49786504823226
