round,beta_used,J_used,beta_best,J_best
0,0.0002219956124120443,146769488.71972895,0.0002848180145069053,153248628.7066194
50,0.03687452248949791,3365.3019461558433,0.0180738048213124,19006.192479558587
100,0.1086758269323108,1413.5604810031364,0.032845859036192686,6627.261925060151
150,0.1681146629729549,199.41853629786056,0.07032665761676983,942.9746305262614
200,0.2620056743500527,71.41849133139476,0.0756833945380254,478.939186439179
250,0.38933645045618626,25.05147404083982,0.06336126763854658,508.93487198951595
300,0.6854284379751571,22.967918804031797,0.10528315224272691,312.8268058254407
350,0.6004838140154172,5.952332513639703,0.09330928975245754,225.9441984249481
400,1.127103955207679,12.269280483014882,0.38074521155379887,39.54355973167769
450,0.6581485278108343,3.5126663986593485,0.33098479588932783,3.989409972351513
