round,beta_used,J_used,beta_best,J_best
0,6.299185359079617e-05,752285722.1691637,0.00028901362463888995,1218247944.5656443
50,0.0017952284571439105,2960575.654798448,0.003924755498568407,3911391.8498343183
100,0.0035849898024672153,922739.8755961657,0.005448631513425214,836391.9399919864
150,0.0036460211163879984,84941.29611468315,0.011829174629907556,114471.78577721884
200,0.006669747790343286,120973.28973662853,0.005921167963087781,142354.3420295138
250,0.010762642354363408,105766.36908370256,0.007285860622967304,119818.0659348476
300,0.008231314274755798,22891.701066195965,0.004965847385841277,29435.478430733423
350,0.003170098285486498,46294.09950500727,0.019989241249319264,53658.933751161334
400,0.012075317836101024,88813.00951123238,0.0099064641571159,100797.40903685286
450,0.015643888177847298,93484.51275128126,0.011998375859895306,94026.56910009742
500,0.008285001038321943,11687.486899673939,0.06453916126400391,15401.93798160896
550,0.019614742337015562,19025.154766380787,0.012148737608246965,56802.46675086814
600,0.018900542412617804,10113.335013628006,0.007487935523621562,15000.403503168482
650,0.02110568566971212,31706.76147812605,0.014077264648773864,36235.22233064562
700,0.009167684252853223,8723.871497690678,0.08230964646562099,9708.440980857618
750,0.014716580322458353,6598.6973423957825,0.006389873960268991,12264.455034119545
800,0.015448645590703315,1653.456486940384,0.008881155042680161,4045.812552943522
850,0.025661425485876438,3058.7815927267075,0.014092208879743,9299.411130807815
900,0.02826195189936441,32929.060704529285,0.022164810756135567,29582.37781187409
950,0.029597664146666054,2142.134381711483,0.020082065083661095,7928.6954089347155
1000,0.03556985690185533,2887.2089780569077,0.017131579132961625,13719.735182945231
1050,0.044016181440030874,15221.433096647263,0.028745551711456128,23078.119771485137
