round,beta_used,J_used,beta_best,J_best
0,3.0243587165091964e-05,519999707.6891756,0.00027361352651902453,1293198168.021636
50,0.0005558422510604315,5274422.087395608,0.007337379077012602,16605847.702015944
100,0.0017539995268925522,1156424.536087215,0.007862201576925626,2609279.571281744
150,0.002779862011421165,362293.0497609973,0.0041176172815795675,391807.50580925524
200,0.0034823289945686,106097.6229339838,0.011280483261302458,108888.51913312271
250,0.0022480017207638487,40370.335173130035,0.013859651334024534,41962.01188109907
300,0.005034503887254055,81840.22461658716,0.004406924483769059,87965.18037669764
350,0.007266396247712838,51873.58241021633,0.006046799510874477,59415.86453804818
400,0.006630401338773784,34650.22557801008,0.006174946297481424,35234.2952641798
450,0.006226279711769462,11102.534538030624,0.005941134932569909,11166.773888507145
500,0.008497885314643225,39079.88393288851,0.01062017315708857,37454.33697850585
550,0.010086802896284648,18871.468837559223,0.006687380348825676,27712.939613653154
600,0.009370474555538664,8139.3210482001305,0.005855610507630115,11527.152083120405
650,0.010334846403105268,23289.144151687622,0.009367294960910277,25290.529673436868
700,0.01186387662020581,24463.113519012928,0.007753541250797483,25956.09492232235
750,0.0121661069199216,38490.39940059185,0.010939913148200786,35574.809393571355
800,0.011707437942200489,32892.35225850344,0.0157100583942017,42174.89358722461
850,0.0072932307804258615,2276.386519432068,0.04176331616677591,2740.858802266108
900,0.006674016976239367,3479.668836951256,0.008003695618599756,3222.156368095031
950,0.017718070054418725,12002.637161970139,0.01663346503677546,13062.819468937389
