round,beta_used,J_used,beta_best,J_best
0,4.6887792168211785e-05,754469605.7784734,0.0005780272492777799,1221032080.6096072
50,0.0009506428686170959,1691854.6997965574,0.010332636450992723,2737401.5356665584
100,0.001737140567016232,374056.68340313435,0.0031262753854296743,424166.12522418133
150,0.0037322530819354966,249196.15713721514,0.0036386747936529274,251940.77977346987
200,0.0042798165233851266,82489.5415481925,0.002134767959672678,100971.57634440737
250,0.0028363738408786906,64584.89440757036,0.004074344474595319,65094.606734258894
300,0.007290336533079729,34212.69862359762,0.005829986722335745,35622.449805402925
350,0.0034651362104712595,31017.197597146034,0.007015589770219886,32928.10337937289
400,0.009732063707370063,27276.28849887848,0.008454014710564943,26966.717367711582
450,0.006598830738249261,7069.381567537785,0.004180539131939837,7849.27375011602
500,0.00840554679994267,8599.648678481579,0.004788669841120876,11144.910336134964
550,0.014435765849796577,54854.022347033024,0.012121481716469443,55629.361777098384
600,0.0069558780255090805,13089.331497967243,0.007462946647846468,13328.508471210485
650,0.01132244877863359,6778.057956159115,0.02037802549672618,7223.156273211842
700,0.012094100922489637,11556.771482050419,0.01317596840090635,11216.4008512173
750,0.013550914710386365,7478.290598392487,0.008901812698680157,7473.313828984901
800,0.01486280042088681,3592.343656718731,0.020784181002811528,3819.279566440756
850,0.019985473023335636,26997.58535838127,0.02141465067450672,26654.277343808364
900,0.018789050922184584,3164.1081625819206,0.012323186883205259,4603.771073529633
950,0.01756166397215517,4741.246563911438,0.010979178996925826,5988.64274029844
