round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
0,445848786.69036275,0.00013107690061333447,226621062.25431684,85049001.57205369,1.0001048879297654,304270798.35711026,ok,453242124.508415,-0.20086085936112674
1,303932213.76630956,0.00022282143835894143,138619047.02788737,19782821.349840075,1.0000034387569485,185095647.46791378,ok,277238094.05577475,-0.09133111281086936
2,184570178.467818,0.0002849320365074345,107744108.98819053,27319102.879862946,1.0000002131875922,104145161.037972,ok,215488217.97628537,-0.028189435510205918
3,104481952.71790189,0.0002807417051062528,86672066.53967635,29338204.842741143,1.0000229047401534,47147449.803112626,ok,173344133.07935184,-0.054325548677456315
4,46652289.05945714,0.0004991294281040522,62323335.51911111,59215126.250896946,0.5262450615662335,30253615.29082331,ok,124646671.03815946,0.03925580219084246
5,30850628.210266043,0.0004970134483653013,56543396.82013369,132851546.464997,0.2128066941058584,24834221.534861866,ok,113086793.64026734,-0.029850695292725327
6,24614602.174050607,0.000793480917714576,33434425.323194075,21669899.1836616,0.7714485665074655,11718132.43026112,ok,66868850.6463524,-0.029711564376777577
7,11376239.931163,0.0005382486467334387,43895256.0118986,180412058.68547958,0.1216527773468379,8706250.028064026,ok,87790512.02374995,-0.03032131093348367
8,8734349.925769359,0.0024265350414858257,2243793.1987510254,1025660.6055591786,1.0000002908742904,7516217.276592446,ok,4487586.397502051,-0.03191153472592623
9,7497908.092299219,0.0015363628610021306,4801181.222017193,2727991.792729994,0.8799845429909612,5385425.460562427,ok,9602362.444034386,-0.02994105882590503
10,5405575.385293824,0.0018376985390230684,4315945.785849699,3973489.1231977004,0.5430926890742819,4233596.08392586,ok,8631891.571695376,-0.07188903095288701
11,4241071.586476504,0.0027058505861630687,2579376.011201372,2669176.0241039316,0.48317832692718227,3617922.29367231,ok,5158752.022400348,-0.06567494997555778
12,3564271.8371784156,0.0025066590935221744,2315410.8534629177,2014435.839960502,0.5747045419695067,2898933.2701731003,ok,4630821.706925835,-0.07310550487706413
13,2919355.057361701,0.0029707792020893234,2925527.6043355376,7974356.212327062,0.18343346637896274,2651035.2226363956,ok,5851055.208670944,-0.08147621543445549
14,2663224.8613271434,0.0033185384237470667,1578583.8259443599,1854431.6026008707,0.4256247099462634,2327282.719805428,ok,3157167.6518887193,-0.08155618199193615
15,2307964.3927592603,0.003635439288219611,2322709.3704327773,8642035.16524531,0.13438439707892844,2151896.443591667,ok,4645418.740865536,-0.07641284647155899
16,2136859.607096991,0.005679310979590664,1082666.4126142168,906052.4375507311,0.5974634401629745,1813432.8073822928,ok,2165332.8252275568,-0.07936033855520153
17,1805970.6547018941,0.004141700770235645,1904931.6430375362,4622356.637631862,0.20605632498463766,1609709.047846263,ok,3809863.2860732595,-0.0791096164923033
18,1600723.1142274581,0.007613115383923063,864732.7595730429,944006.3356861406,0.458012158861477,1402694.0552023123,ok,1729465.519145383,-0.07881183542523429
19,1375362.2276596571,0.005619483777064698,1308630.4618232267,3907330.391178959,0.16745838344993055,1265791.6568245303,ok,2617260.923645356,-0.08601885841507251
20,1261703.3766057447,0.009267424490543014,877422.1325211099,3731717.930932894,0.11756276181112149,1210127.292019052,ok,1754844.2650422195,-0.08296695151554268
21,1205502.4446795664,0.012397981829336463,558911.3807025623,1613498.7405789255,0.17319857978383799,1157101.1159982127,ok,1117822.7614051243,-0.08501714940161964
22,1151791.4779770218,0.01029639824500122,805926.6730152423,4205634.265645862,0.09581511635456914,1113181.4990029188,ok,1611853.3460304847,-0.08524921236479877
23,1112599.638168425,0.016070134269840483,730300.2983902565,5983413.965913623,0.06102705767565466,1090315.59895322,ok,1460600.5967805125,-0.08739376571295487
24,1094362.0356246901,0.013127566039388491,527001.9708163675,4589637.619823942,0.05741215477885412,1079233.876266055,ok,1054003.9416322797,-0.08796709329246255
25,1079418.2250610122,0.014726820444940815,356028.14535457914,625989.575215064,0.2843722638929432,1028795.9602089684,ok,712056.2907089456,-0.08867396224710733
26,1016768.9597960478,0.012621068717484876,676659.5398812896,6458676.71480684,0.052383759844335735,999045.9743792877,ok,1353319.0797625792,-0.08965483676935238
27,998546.0454464229,0.013515834410877985,460676.587672381,5219110.663158428,0.04413362902268825,988380.3806365376,ok,921353.1753447618,-0.08859377594763052
28,987581.648694788,0.01725868847163571,392574.0698873541,9709921.155392071,0.020215100802819165,983613.6864971151,ok,785148.1397747082,-0.08954283153063436
29,986183.0561439807,0.018157391007879765,386714.8278290431,2193337.255151304,0.08815671801516137,969137.3011293773,ok,773429.6556580862,-0.08861929290216874
30,971567.0344816449,0.010302989637503498,726090.287199937,11994210.814330842,0.03026836439844774,960578.2517820742,ok,1452180.5743998361,-0.08770116676461992
31,962204.8808342939,0.020535017844375596,373602.4206361548,7245265.488406468,0.025782521098362494,957388.6746880683,ok,747204.8412723097,-0.08841154107723748
32,958550.9768131103,0.02271286687710818,345951.71900530095,1701270.1689324894,0.10167453862497873,940963.7361049192,ok,691903.4380106013,-0.08994013269326517
33,944558.2444043383,0.012692666814920586,537953.8177125123,4645715.722242788,0.057897840706965076,928985.0621815269,ok,1075907.6354250186,-0.09044137367193539
34,929180.339697384,0.02198802398445739,269483.33878422657,1620213.302445864,0.08316292008509502,917974.8290135954,ok,538966.6775684484,-0.08920936556954961
35,915985.4085898749,0.02712236310977803,286143.22431210347,1140640.139899251,0.12543098138619668,898039.795868636,ok,572286.4486242068,-0.08894156560314403
36,895259.1702593351,0.01671502248824551,674279.7344832423,31345611.887481507,0.0107555682260031,891633.0394155121,ok,1348559.4689655297,-0.09059195417446331
37,891414.8369519612,0.01816856341143651,279158.6363583111,2224896.3391710473,0.06273520061215979,882658.3004246834,ok,558317.2727166221,-0.09214578016528963
38,886399.938396455,0.011141352725076431,666821.9348028456,12565517.971702708,0.026533802120394682,877553.2777626563,ok,1333643.8696056912,-0.09084660218822638
39,877947.89806097,0.020534998872090333,272384.0008675244,2199337.0025570462,0.061924116347526266,869514.3287805074,ok,544768.0017348527,-0.09004954050631309
40,875348.6719354582,0.016516001727936894,429351.94935408764,9527707.920327116,0.022531754381244017,870511.645602481,ok,858703.8987077861,-0.09010936825073568
41,869603.5491337015,0.025846009573351206,244202.48729405718,3936017.0484352186,0.031021523063669273,865815.7825878025,ok,488404.97458811436,-0.09026052706934529
42,865997.2027824123,0.034493884041919824,131602.864975247,527795.9970703514,0.12467209462153736,857793.6003650826,ok,263205.72995049384,-0.09079607520782584
43,855739.1437719774,0.020989412097474968,429711.18213600654,11991515.113126123,0.017917301445320995,851889.5113795993,ok,859422.364271477,-0.09006501329678995
44,852887.103457126,0.03218915340917536,196253.2595733137,1240667.741246718,0.07909178785292804,845126.0928713169,ok,392506.51914662734,-0.09048436467391419
45,844949.8038967027,0.01763810863010086,433824.76106117445,9138780.213626852,0.023735375559984336,839801.3070811989,ok,867649.5221223424,-0.09019993031593554
46,840727.9488209028,0.037818613734625584,258728.74710923707,5773703.786510354,0.022405786361410617,837829.4383042604,ok,517457.49421847396,-0.08985776274114121
47,838673.1871935518,0.027058673763209657,179405.31823465397,1944785.1553396815,0.04612471401842805,834535.6776950725,ok,358810.63646916323,-0.09049688033849268
48,836386.7936708749,0.020479979520028585,380893.0377799847,19540042.018111672,0.00974647437878933,834530.611553984,ok,761786.0755599693,-0.09035103515681531
49,834664.964537925,0.03287691552852948,166937.96021374,1721747.6666659405,0.04847921778718167,830618.4536728502,ok,333875.92042748,-0.09023858383245509
50,830335.1157803618,0.04335021069335751,144071.52121620992,2409220.0552010546,0.029900033603237387,828181.2441175447,ok,288143.0424323394,-0.09051233559335481
51,828972.4635439699,0.043589140647448746,112273.00422228436,725246.8091769303,0.07740330795091742,824627.3125837739,ok,224546.00844456872,-0.09075527473204481
52,825155.9047665864,0.022188132419410887,269089.47223531484,4752341.353580573,0.028311252518989808,821346.7747672586,ok,538178.9444704127,-0.09088480250749686
53,820448.039500773,0.04180553833544849,147723.80999639595,1877992.6109265888,0.03933024260503081,817543.0328579241,ok,295447.61999279185,-0.09103249451470763
54,817483.0059349757,0.030668320897404833,212061.68531898584,4271341.476247572,0.024823780362473468,814850.9195851485,ok,424123.37063779583,-0.09056423254849744
55,815215.6319036781,0.055606223391074634,121441.35273511297,1000693.5169563808,0.06067859473321964,811531.1865904442,ok,242882.70547014955,-0.09050585065162053
