round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
0,445048371.0248319,0.00014714085472179465,224592665.76950172,80726634.44487579,1.000058610684952,301178639.3342205,ok,449185331.53899825,-0.19041100738625127
1,300697763.70429844,0.0002456322165509337,135007255.56480792,16497836.596642787,1.000000401896907,182188303.73799652,ok,270014511.1294843,-0.08354837359222866
2,181360688.09652016,0.0002807454305742384,108777271.46087232,21364815.05199898,1.0000002983638236,93948211.9814219,ok,217554542.92174459,-0.003161083644060536
3,94485044.02835709,0.0003902591197325726,77520594.65719572,18208587.82129083,1.0000488682453201,35171028.58397233,ok,155041189.31439143,-0.011901003000923893
4,35491104.29411109,0.0006722326435851418,39790299.06688596,16807252.937493414,1.0000013140721533,12508050.049309704,ok,79580598.13377191,0.001355153326628944
5,12245289.534099024,0.0008203118813057743,31999027.64950667,107174698.02975072,0.1492844311099623,9856811.214734744,ok,63998055.29898684,-0.05909633187411245
6,9919521.032759694,0.0015504453564127438,4795740.216041196,6905138.499632481,0.3472587998268568,9086839.536907766,ok,9591480.432082392,-0.04372434255807889
7,9050556.930309843,0.0021158761304914714,4460825.694490788,1928320.9931832561,1.000000334178947,6518052.027097052,ok,8921651.388981575,-0.056496990125084245
8,6601417.813346468,0.0020041747837818828,4218087.033384621,4760884.2001873525,0.44299408009321345,5667124.020792802,ok,8436174.066769242,-0.05904710756834319
9,5755977.051915387,0.0029115149142754145,2970457.3623946356,2608520.823581566,0.5693758193419597,4910323.754648485,ok,5940914.72478927,-0.06879495396531166
10,4964370.2858063,0.0025515896639064935,3163212.842141902,6123150.661680562,0.2582994455728226,4555842.224129258,ok,6326425.684283803,-0.06826852875720757
11,4581023.111340242,0.004086227456844533,2275417.068959879,2371151.515145895,0.479812667901122,4035136.144117547,ok,4550834.137917567,-0.0677015627894626
12,3994928.4937586524,0.0031093439443649587,2247543.841461196,2678061.509187364,0.41962140035820067,3523369.746698454,ok,4495087.682922392,-0.07368070293050355
13,3536859.113661874,0.004663104880732368,1700481.8368438035,1322100.236121221,0.6430986813196097,2990070.3002207754,ok,3400963.67368665,-0.06960690029278194
14,3064214.137523387,0.002475163306389026,2922416.721297163,11728521.003777323,0.12458590134067035,2882168.1768654604,ok,5844833.442591102,-0.07133084190722361
15,2884863.774251121,0.0034310512094056925,2421813.0623009796,10552169.46239779,0.11475427261337151,2745907.0760661657,ok,4843626.124601958,-0.0741401249036624
16,2740520.6708625588,0.006832084264747402,1309010.8369436017,1804025.8595216484,0.36280268102439955,2503064.3502959926,ok,2618021.6738872034,-0.07685585614201162
17,2555085.077979171,0.0040071556529944295,1778296.4759632195,5864756.818943564,0.15160871378496044,2420282.457254615,ok,3556592.951926439,-0.08455532409648425
18,2418524.9312973074,0.006164627695607782,768089.4060257643,585401.1593299595,0.656036799538377,2166577.4734530696,ok,1536178.812050955,-0.08223911508564807
19,2153209.711691823,0.0029058961841728743,2110822.84308686,9259117.543835497,0.11398617811544019,2032907.3974107034,ok,4221645.686171412,-0.08034308358605546
20,2035754.9555512476,0.007040023442862928,1073643.2127278724,4057359.1578746033,0.13230813084960993,1964729.0922135501,ok,2147286.4254557407,-0.08361974587828858
21,1972012.6290936344,0.006186790738355697,1215791.495533437,9253012.38923236,0.0656970640690075,1932075.6632053272,ok,2431582.9910657443,-0.08158933406975244
22,1956015.1461701249,0.005877531644505999,1332853.2936445982,3911064.5054642297,0.170395207210523,1842459.2395942253,ok,2665706.587289196,-0.08135983636040578
23,1852002.8435997933,0.0078041235095473605,1090886.1332170593,2354494.8342556367,0.23166033693209148,1725645.3190119881,ok,2181772.2664341186,-0.08251466326165424
24,1713598.0597976747,0.006764079286331279,1263597.5026220342,8709913.736673834,0.07253788848111946,1667768.7124325654,ok,2527195.0052440683,-0.08608315463278249
25,1672848.43611542,0.007838011932791225,1189698.2699296805,7192513.101831611,0.08270393484766246,1623652.0720130994,ok,2379396.5398593605,-0.08128706114559225
26,1629797.8722460135,0.007636451620331325,903503.2554292582,5634798.161311519,0.0801717496850823,1593580.153829048,ok,1807006.5108585157,-0.08259910312041008
27,1600352.3525370164,0.0064895544606999546,901206.2299624223,12769557.124051023,0.03528729388214378,1584451.787994465,ok,1802412.4599248446,-0.08007418334670602
28,1585156.7336267352,0.009595778532960609,810156.8295302828,977733.9473597476,0.4143033141674243,1417331.4038918507,ok,1620313.6590605655,-0.07986745855520505
29,1406135.2591418312,0.007978129708282511,952116.751827275,4280729.429584065,0.1112096393253926,1353192.9788586434,ok,1904233.5036545498,-0.08253000721006121
30,1359542.0763689247,0.009297243771698055,742817.7017742496,5128720.5522691,0.07241744741245501,1332645.595441286,ok,1485635.4035484986,-0.08216242308007482
31,1337517.9199158605,0.012708239022299287,605816.6433798317,2217244.9992285217,0.13661472764413096,1296136.1820470518,ok,1211633.2867596634,-0.08103928669222471
32,1294515.8039052514,0.011570664509888032,756995.1446820021,5434590.852024913,0.06964601064677646,1268154.957952211,ok,1513990.2893634115,-0.08219343077619179
33,1280624.71077384,0.011488780927446148,597248.1600122938,1907770.5713173598,0.15653039442784783,1233880.9657448248,ok,1194496.3200245844,-0.0832672000431085
34,1244196.5414626396,0.007638371248969867,1125415.1531603527,17575686.346628975,0.03201625048845412,1226180.7547390976,ok,2250830.3063207055,-0.0814216779368877
35,1226055.0887804239,0.013215488180298541,580328.1861307449,1899564.8087636498,0.15275293147498797,1181731.672955907,ok,1160656.372261066,-0.08276802006046946
36,1167929.4637897776,0.013651738079563281,860228.7595925215,25339148.886196405,0.016974302559568888,1160628.5721718946,ok,1720457.519185043,-0.08163903063273281
37,1163815.1881746438,0.011608170499184034,582853.7060845349,2059299.438453671,0.1415174731757806,1122573.1963165326,ok,1165707.4121690698,-0.08312289690389019
38,1110824.4692559135,0.010394829507299622,800259.6328736033,5560206.254158,0.07196312477393782,1082029.8773498992,ok,1600519.2657472065,-0.08097033389466901
39,1074441.5793360837,0.019215839088673838,204398.35677690565,326964.8295800651,0.31256933205847126,1042497.2504102805,ok,408796.71355380537,-0.08175809753807162
40,1036943.7337837698,0.021948732995446647,609294.5579943894,16994121.986497372,0.017926626585312928,1031482.4357729554,ok,1218589.1159879065,-0.08128003528022454
41,1030181.151150326,0.020245784183150893,465953.74555969686,2273572.9095443436,0.10247169633391713,1006307.6157900037,ok,931907.4911193936,-0.08231702092151272
42,1002991.1101497519,0.016743676090670075,500133.85997988493,1780532.5368965263,0.14044502125516328,967870.4548521009,ok,1000267.7199597699,-0.0827014750000119
43,965261.8107386539,0.012988161656198947,599253.3696563275,7211237.35089838,0.04154996850725432,952812.3314201107,ok,1198506.739312655,-0.08124280859508826
44,955953.4881476364,0.012239068866328034,479927.51630077924,2299877.7724014367,0.10433761351579543,930916.2422919432,ok,959855.0326010862,-0.08056631053280672
45,929681.9621399945,0.02945885591067932,312362.84918549383,4161442.366243478,0.037530598972041376,923820.3797267219,ok,624725.6983709877,-0.07955623531630485
46,921945.5020288624,0.022329451171831226,134507.52933460718,524942.9416769785,0.12811633289601962,913329.1963262355,ok,269015.0586690658,-0.079822875212745
47,912680.5910101063,0.02093903318188841,318736.119513421,1292514.7963102777,0.12330076236779346,893030.3877450278,ok,637472.239026842,-0.07939368107342926
48,896317.3893573498,0.015848430649564458,260407.4259950168,1982297.596162275,0.06568323204829718,887765.1886629845,ok,520814.8519900336,-0.07687092430174447
49,888359.4511053411,0.018844909389044942,133497.11298647348,151115.8111494802,0.4417046501322793,858876.3033126612,ok,266994.22597294697,-0.07753911710938333
50,858694.0417798093,0.008784788917551406,1021587.1590290165,39521289.46867681,0.012924517048446644,852092.2814531369,ok,2043174.3180563732,-0.07747144777650838
51,853238.0114150743,0.013744944844411541,715044.8997530094,31839458.568942346,0.011228911104199754,849223.4236076553,ok,1430089.7995060189,-0.07833203064611372
52,849271.9576897327,0.03252793416749985,201462.75632148498,4222933.43811868,0.023853413660627903,846869.1704578594,ok,402925.51264274446,-0.07920734549593922
53,846669.5611038434,0.03183538238824885,114420.54859186735,383707.8357924321,0.149098530077665,838139.5933009796,ok,228841.09718373456,-0.07919570911519003
54,834794.8342354726,0.025532009873849223,390347.14720845304,4811876.564591483,0.04056080221184898,826878.4375195318,ok,780694.2944169061,-0.07943272831636605
55,829181.2758976573,0.03298508512806216,329299.21524488763,22732533.46287611,0.007242906202748086,827988.7342333286,ok,658598.430489775,-0.08106841220470162
