round,beta_used,J_used,beta_best,J_best
0,0.00020417920081670002,140841303.3535462,0.0002891875951339705,144987399.1747815
50,0.02391493846113224,7455.785286122118,0.015088629179969823,7068.205215835684
100,0.028302785728195272,1972.8171722001862,0.029504722852854104,1961.9480119292004
150,0.0850658703427552,243.07721106510144,0.03356728431012778,469.60045719191174
200,0.11772956404954958,146.26065852702595,0.060132402275495433,197.44946816223123
250,0.2782793597800199,16.98708809958771,0.07918906645897911,62.68522910296741
300,0.22160971072062033,104.70883753465023,0.09401422636616164,185.5554488077444
350,0.6601234002178247,8.936256842804141,0.4254922352534451,14.056702787116537
400,0.7292934867659634,9.622298954520375,0.672912965462173,10.359585746920672
450,0.8224077622906449,1.8275106127839535,0.17938525252854015,11.358240355114118
500,0.31298901176105987,5.636985024320893,0.2489417795601213,5.622234106592525
550,3.262753066695832,0.07760531816165894,0.5756273900684209,0.5443464640800444
