round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
0,447722986.40587693,0.0001448329334767849,230097805.13167328,82451171.34566312,1.000044497702478,300073451.73483324,ok,460195610.2633465,-0.19917652241186667
1,301185206.7925341,0.0002460621040290241,134707388.90075636,16978653.16628371,1.0000004341670752,183456427.315696,ok,269414777.8015127,-0.0884120948735081
2,183362290.76645586,0.0002910772159770178,106898791.75585882,23570648.821373805,1.0000000492887942,100034144.88659608,ok,213797583.51171765,-0.002893195827609496
3,100875662.8251066,0.0003628310449198246,81848466.72333582,21594035.868098814,1.0000156915967027,40620625.33186012,ok,163696933.4466716,-0.03535671697774356
4,40284510.85032281,0.0005927828034208309,45817443.916399196,23461113.955305807,0.976454997057747,17915174.81803228,ok,91634887.83275197,0.018222586593497958
5,17896115.429280642,0.0006577385808256446,48851491.56619694,107083163.74490316,0.22810071096971174,12324585.450190444,ok,97702983.1323938,-0.07523269953193301
6,12311768.37614223,0.0012758375049146814,20139661.435698543,21341924.098063998,0.47183331135371914,7560486.803768011,ok,40279322.87139708,-0.04835271511218142
7,7437495.103027172,0.0013313142391165155,24152033.258233532,169839596.4564282,0.07110248069986924,6578860.363724098,ok,48304066.51646706,-0.03095128241173306
8,6516944.178928707,0.0021826947760436484,3934319.7785441168,3801818.0052372487,0.5174261068157837,5499084.295938497,ok,7868639.557084251,-0.044579700417429535
9,5512219.268536631,0.0023683571435945084,3322707.3292197124,4531614.033742839,0.3666141141410666,4903143.566510675,ok,6645414.658439425,-0.07311173902255952
10,4866027.419401438,0.003605693725691811,2660111.0593380798,2465613.2489104783,0.5394420760258218,4148539.503247147,ok,5320222.118676024,-0.054660992958226906
11,4074727.6821950767,0.003533934037940893,2524619.4364440697,3045158.4954016916,0.4145300548816004,3551462.3654229194,ok,5049238.872888116,-0.06842191477284754
12,3558727.102172053,0.004146243330962552,2180842.6931603933,2180311.138970497,0.5001218987006936,3013383.5079365983,ok,4361685.386320786,-0.06017571856391868
13,2994003.7114461204,0.0038583806525525387,2044477.6753169838,5644521.478745661,0.18110283422743859,2808873.360688805,ok,4088955.3506339667,-0.06369419771373597
14,2836298.109280523,0.005261794755023389,1480041.642139213,1584062.8658668874,0.4671663208673387,2490585.3049362074,ok,2960083.284277073,-0.06327530641889956
15,2483913.947159301,0.004865753750070168,1600691.611008434,3193086.527300615,0.2506495826722293,2283307.6050162,ok,3201383.2220168677,-0.06723818430652706
16,2285264.7010121085,0.006381337032259291,1382720.0477631905,2832418.039873956,0.24408827162828026,2116511.8277099635,ok,2765440.0955263805,-0.06332846922624569
17,2102826.128460497,0.008844798199759482,869224.9380306186,1552899.6291207238,0.27987157757349307,1981190.4511240716,ok,1738449.8760604628,-0.07149789944624807
18,1957784.7509325165,0.006549869512060977,944837.1639240866,1440713.9493071164,0.3279058845714959,1802875.917926241,ok,1889674.3278481713,-0.07190904775885887
19,1807570.1216913604,0.005191032401556706,1702007.9380171113,12480691.182453556,0.06818564425381915,1749543.867801955,ok,3404015.8760342225,-0.07754188959878583
20,1748766.8903880932,0.007713226970908729,858865.516525505,2275538.632367941,0.18871697107417676,1667725.6409687174,ok,1717731.0330510098,-0.07484805399531957
21,1676811.035459498,0.006694667118254045,1023351.568410782,3935456.9608133007,0.1300168669865591,1610284.5530842224,ok,2046703.1368215638,-0.07082113821113634
22,1604949.8344879951,0.01044895628233523,793351.5301533737,953508.0650142829,0.4160172101645988,1439925.8893608842,ok,1586703.0603061346,-0.0712337402926968
23,1444635.835345568,0.005508485798864681,1635610.0999132427,15085196.301750386,0.05421242346456762,1400300.6416658575,ok,3271220.1998264855,-0.07523063780731087
24,1388750.5804901288,0.012634939814459489,647563.4155451547,3171848.1319394023,0.10207982674586741,1355698.999857223,ok,1295126.8310903085,-0.07173625788813709
