round,beta_used,J_used,beta_best,J_best
0,0.0003145180725530126,83235036.23289007,0.0030179245266349847,140284531.94670555
50,0.004609593937560259,497234.42467328534,0.039227168140774184,1375990.2071726206
100,0.011893079140898268,161470.58588038757,0.012690870227410922,169740.12475715822
150,0.010310151533821282,12812.640060728416,0.3870451817723235,19033.98398264927
200,0.012146583644879604,15646.830479521304,0.11513985263002129,18999.43829822357
250,0.034567250586817866,38367.30048909038,0.04246817289476027,33028.520630947336
300,0.02287878431284081,11045.610991341993,0.024857152125534514,11269.265730587515
350,0.044242597736626504,9295.177206724882,0.03091584707306695,10195.068260639977
400,0.04514510844600872,1563.5223838873208,0.026310813815132835,2012.3440974802372
450,0.01869536908316032,3836.9847422149032,0.022081211091381246,3933.761415106254
500,0.06583475551335077,10939.552017295733,0.043499904485051956,11462.855237059754
550,0.072689245245445,1549.8713755011559,0.054422456373695624,2017.7417481666585
600,0.03322257009028285,1212.0499829277396,0.03420764770538714,1218.0537984841412
650,0.06825538817344762,852.8675668723881,0.045397242875930444,911.0118849347114
700,0.09509478192455904,942.6274793390185,0.07093739794587417,1418.2765459736115
750,0.08225550307431503,434.74936252459884,0.053100121956236424,494.3760713978116
800,0.03400958790424126,876.2084153946489,0.11805809357378733,876.5827033047404
850,0.12347906391383613,2567.597741149366,0.1127486628279062,2836.3505202475353
900,0.01819072206965304,2428.3431078176945,0.27932132133126386,2446.4855140746376
950,0.045429867859039935,689.0098394788802,0.09970683871943813,693.1589848917407
1000,0.14076041885011994,4393.263425124809,0.08815710579382163,3179.1740552446954
1050,0.06997439655454445,290.9219494294375,0.049790212375134806,285.56494690547487
1100,0.10487039577478884,170.78481844067574,0.7740848371488627,176.98900108328345
1150,0.1698796527018525,2437.38901027292,0.11545856618207118,2506.643165466339
1200,0.1349317139845363,295.8926105760038,0.11581464491459019,326.81919687101373
1250,0.04228295610201725,627.1781701929867,0.10071441116962464,666.8099475232872
1300,0.16648170761697625,370.44062344171107,0.09114990234865483,472.91020165057756
1350,0.1980502441585437,608.129755968228,0.10545393705271722,1178.3370606594845
1400,0.15042406222517343,272.390048452653,0.11375228642580842,280.82517404402705
1450,0.1852620025642722,258.32087595947087,0.10530898775487035,355.9865105624119
1500,0.07476570405085894,166.15948147326708,0.07070463997265862,165.41945934956826
1550,0.06416988981910972,489.86373836919665,0.09518331787587443,484.8693389692988
1600,0.15304099366237212,84.04392701294273,0.0769554086045767,85.02514258895611
1650,0.11496435524930256,227.14016756601632,0.1323130302411883,221.6343358091134
1700,0.08143250998247312,640.7142281197011,0.061651503570604164,766.4653965034155
1750,0.22766548738282993,310.84189095906913,0.14527819096101072,459.5486330394392
1800,0.2217027406992947,2006.5311303120106,0.2394832179538102,2046.701339907409
1850,0.22289696298751469,164.01254088245332,0.13194900600507983,210.89955984325024
1900,0.1577723064336056,51.048898353241384,0.10731535062318967,54.91030558216589
1950,0.10245583468257083,91.29904907383025,0.5186380639894146,90.82752370700624
