round,beta_used,J_used,beta_best,J_best
0,0.0006061716540533689,112521684.36742419,0.0030179245266349847,139909552.42770296
50,0.01562765800848042,1196167.6567101665,0.010903070912081661,959294.8865521662
100,0.020681456462954464,20250.35667884536,0.008222058763143724,68581.5500389662
150,0.034339676752017184,8434.553384682164,0.012998261612974793,46488.941243341265
200,0.032205429889489594,5014.767182208598,0.014495007248627722,8783.189976666243
250,0.0801188756978916,12816.641924357042,0.03100756410076591,38977.31513483806
300,0.03410579778147531,12441.784332547337,0.020168764988797737,13372.65118203789
350,0.04596199014788673,4704.939130185172,0.026609369038544016,5547.04762161151
400,0.13842736290976307,1357.690701873973,0.06405610884270879,9387.628908131746
450,0.1184231642265365,1121.9195712208748,0.04495070478446418,8513.634628560425
500,0.13849488004473937,572.5116603989154,0.04219370520601072,10028.558844116387
550,0.16680435608357738,806.4116162247956,0.06787089827353167,9444.743865613249
600,0.06376122072096425,1756.3292230907828,0.37860949655670584,2917.6412732645126
650,0.10619643025992441,611.1142434794456,0.029982126093466115,1429.7077727838
700,0.2685544461951889,867.6887495648116,0.07314795753550664,7281.48237845432
750,0.26871042333499395,699.4833855237812,0.08450681389378131,10064.082445390783
800,0.09879514946420248,1004.5199116207659,0.040155582394974944,1099.7196761262014
850,0.2688014271251005,847.9285896103829,0.07513070296940573,5670.834820112103
900,0.28154126866044227,890.3033574763685,0.07289701948832691,5220.134031766479
950,0.3066370924587689,239.1955730021,0.08390307707911371,3052.1903837850696
1000,0.15726724732738517,184.56822737306356,0.0702685785353805,568.4456980503268
1050,0.36817746045876804,1512.6830315906554,0.16166282711908955,7540.638621506704
1100,0.3488109786142624,870.3548794705421,0.1260029160389118,5949.193094605415
1150,0.2913891517596623,122.82421317324042,0.06854745932174983,1392.0353840845248
1200,0.10534198593617294,317.8416064772755,0.06212384915821025,367.75399592604134
1250,0.22472393952430114,218.87285795528442,0.07943610329267223,1102.2879676357275
1300,0.35737611130859037,316.4311579298228,0.14963274246594377,3121.4395576886595
1350,0.07540980340539336,623.3484051059932,0.034575782271015036,679.2856863465213
1400,0.09826427206256091,708.7123263310641,0.059890609870804065,797.8052010847681
1450,0.37638513966762627,139.46265055146068,0.09989877791478638,1390.7970245693332
1500,0.27634187737719357,146.86357381008565,0.050424930500783456,627.3551859236239
1550,0.4811874647031156,413.10227790940553,0.22021284536732513,2132.247831591525
1600,0.47660981198225916,179.65854525007308,0.11440522638944726,1162.1994224701925
1650,0.4648785824749899,173.311336084269,0.11106071227930128,1667.0923266161942
1700,0.5235613563075563,566.3603645078838,0.2518673071730387,2599.2833735884647
1750,0.5478657602112014,559.926257899031,0.17447842404553793,2897.7509580728815
1800,0.36229069319695334,118.21358784940094,0.11237014990247522,606.3627502126413
1850,0.15927526519457877,155.5563974827528,0.4755972237597651,188.62673869156777
1900,0.4303451392777061,155.44166526850313,0.14451850645742953,1422.9379062142407
1950,0.6380353268543578,1152.3269912498072,0.2856640048374498,2887.639554706965
