round,beta_used,J_used,beta_best,J_best
0,0.0006077253224461773,109621399.1499075,0.0030399385275045234,142517376.65135658
50,0.008703031419747334,790836.8117218092,0.040918672338924184,1360893.7914365665
100,0.025095627568664593,247558.8369857408,0.1298137447705818,383418.74368629424
150,0.039036345511250695,41200.7299198173,0.02560052637288919,70645.64602538051
200,0.05932093938697685,90564.75475125201,0.08575662341303143,108286.23679466112
250,0.023932051137106884,7634.515285965055,0.35490591582107056,8388.850475545823
300,0.08595273538743903,24849.160142520443,0.06910063484545022,35282.71240899371
350,0.08313352964378203,7392.8242048006505,0.038621118551541864,13476.752722808636
400,0.11228875734756359,3953.0250967834145,0.04414907303892004,9464.928933663628
450,0.03426000394794185,4074.1714919079095,0.39166395977444685,4408.589148879878
500,0.12003485123810723,824.9640875682235,0.05548684007979407,5686.422191740988
550,0.15807530896523717,2484.5922694951296,0.07024720531082607,10069.384670468375
600,0.14943643762361697,2494.7182358279824,0.06498688401994779,5675.9676115322045
650,0.054455593974141375,2005.1199235655367,0.030937865075332138,2630.7047903479693
700,0.11883435687187796,1814.4831529241055,0.03787111368206029,2546.797876528074
750,0.16047959965435746,1083.2816925998777,0.05720202458554074,3433.7456800441787
800,0.17561378291260696,1256.444625960663,0.06970012114072181,2752.4444642487224
850,0.1999744110137769,245.47093725576997,0.0998716331032051,1582.1199684500214
900,0.09718098708381684,489.3852908555418,0.043878589396603176,645.2071567135785
950,0.0845268499690724,603.5405043326318,0.03207378461016458,852.4256949969196
1000,0.07695138097243893,1327.0834974963218,0.4903192605712766,1422.5923344013938
1050,0.144023572515798,373.67388910986483,0.04631672436160832,960.2960227760958
1100,0.16738558052659402,319.6058042310178,0.05015451751452904,830.8524486236688
1150,0.359686461108442,1255.0038952045143,0.25314842308473845,3304.133566428107
1200,0.23489787941019907,303.83497491665184,0.09474334357748582,2363.271022981027
1250,0.2882689131703428,667.7327806893736,0.08390176341322352,1144.2364649070912
1300,0.32390970107470196,752.1423796322197,0.10769250984105991,1460.63317314431
1350,0.3535210453594385,313.6538497861475,0.12359321644434966,1257.2788941398603
1400,0.20177762273814212,172.83015425689518,0.08776978167810945,604.8652190755099
1450,0.20477486431288117,88.35187486186624,0.05813277017092357,173.69872397912505
1500,0.42273602241619945,226.710852753371,0.16437261348263033,1251.5950731171229
1550,0.26530905523377774,153.80312545970082,0.08602184480983263,352.164348207696
1600,0.2924159870800018,286.0632099378854,0.145398530238489,660.152226627112
1650,0.1391371492971842,216.54730444960296,0.05399253624539148,244.33432921672613
1700,0.2692185890450148,213.8140989765525,0.11256763972839426,279.23058832225377
1750,0.4849469660435964,2320.959122074768,0.3712703002594418,2033.6076218055766
1800,0.3045969269703066,188.31098100543022,0.07258188684413797,280.8126149559042
1850,0.1141257021522841,287.90590141899884,0.05698591205243512,328.0137087258011
1900,0.3498705657362537,235.18941334821284,0.10902422852783283,696.3453578990591
1950,0.0932657600871929,525.967541186139,0.05607312974919524,562.8772524383867
2000,0.23105234679994308,139.10137304477394,0.08903706346555228,176.59674225650443
2050,0.13166419020230224,161.34877383895218,0.06681946824685078,169.6828608433422
2100,0.6334074485844147,249.17674835026264,0.3474904845800849,956.602489165417
2150,0.644083127884735,659.4516795929521,0.44835445793827555,1296.249161799706
