round,beta_used,J_used,beta_best,J_best
0,5.401418232827761e-05,977604494.0143442,0.00028901362463888995,1219607781.3135934
50,0.001728173098231829,5016549.132603884,0.0037685406658934375,5459066.116760295
100,0.003606940323116502,1537425.504996419,0.005622462913585182,1490789.2766773491
150,0.004639429784855853,101005.4310207367,0.015494221196988924,123377.71996554904
200,0.006193273408111438,115809.52706694603,0.0020366331163173506,138747.88434027482
250,0.009365381935605798,385483.59815853834,0.010258823473006433,392897.25781193754
300,0.005914189802903197,40447.044861257076,0.019746601984646457,46070.593066174435
350,0.011974382154210088,153250.7684007883,0.007983902568503828,189899.81210687233
400,0.01195755771502142,8479.146374821663,0.006004152701287847,36530.11912070406
450,0.0075910652294862045,14124.397262394428,0.01864740371819993,15661.122495285937
500,0.005906652518395849,37443.23410433531,0.00438250342515033,39146.66023134499
550,0.011408334379038178,7141.918330490589,0.01089741213463399,7196.418850087966
600,0.01348996341066613,10900.08074760437,0.009481479461071097,12662.311284164078
650,0.01824815521238405,26764.08215981722,0.008387130664574676,54164.86171106629
700,0.011727604995491157,9502.130572080612,0.03126010392069446,9928.384360664522
750,0.02254988852137262,16221.370724201202,0.007468696246327155,30823.22160541702
800,0.016736735490400778,4435.429649531841,0.012190253287326407,5240.012589806039
850,0.01651140412572055,2735.070330262184,0.008078634032740091,4369.298542196376
900,0.013124312998216958,8458.882143199444,0.005112285786580346,10534.471784389782
950,0.023379190721091167,4441.537358224392,0.012821327862677258,7594.369512412285
