round,beta_used,J_used,beta_best,J_best
0,0.0001715849473048179,146928068.99776626,0.00029179937722124906,144522297.4320113
50,0.009127715888699005,7415.871683603269,0.06471494401232374,9662.193681920964
100,0.08445654163508277,459.6177195253549,0.03102993583783942,1983.6216249505944
150,0.05850339131570064,559.9848953684559,0.04290208169562021,579.6686410250172
200,0.40520898967776553,81.4615842277417,0.14419416917107641,332.8697565524184
250,0.28127173337811784,35.9299061698257,0.15943014942849262,53.98718377318535
300,0.5212141193462383,15.742435766558629,0.31395569139943974,40.95880341544029
350,0.3280196147763471,94.05918002437102,0.20745168573521935,87.04116330473977
400,0.8625668647128043,4.005838557553943,0.27760970146988906,9.285190711511325
450,0.22745617015098296,18.117140740563627,0.21418456347392398,18.20566519735286
